Fishery,ADFG,Set_Date,District,Hauls,Dredge_Hrs,Est_Round_Wt,Meat_Wt,Sample_Hrs,Tanner_Count,Opilio_Count,Dungeness_Count,Halibut_Count,Discard_Count,Discard_Weight,Broken_Weight,Rem_Disc_Wt,Clapper_Count,King_Count
"DS11",58200,"01-21-2012","YAK",18,35.66,22227.8,1170.00,4.92,0,0,0,1,699,169,106,497,64,0
"DS11",58200,"01-22-2012","YAK",9,17.16,7978.1,510.02,1.00,0,0,0,0,105,24,23,125,8,0
"DS11",58200,"01-23-2012","YAK",4,8.00,1806.5,101.01,2.00,0,0,0,0,131,33,34,0,16,0
"DS11",58200,"01-24-2012","YAK",17,32.99,11038.6,618.96,4.75,29,0,2,0,1145,199,72,557,88,0
"DS11",58200,"01-25-2012","YAK",8,14.84,5318.7,240.00,0,0,0,0,0,0,0,0,0,0,0
"DS11",58200,"01-28-2012","YAK",7,12.98,5519.5,210.00,3.76,0,0,0,0,308,67,71,0,16,0
"DS11",58200,"01-29-2012","YAK",22,39.35,16558.3,1019.99,4.67,1,0,0,0,703,142,93,36,67,0
"DS11",58200,"01-30-2012","YAK",21,37.00,16106.9,1020.05,3.99,0,0,0,0,730,146,79,0,42,0
"DS11",58200,"01-31-2012","YAK",22,37.53,15354.0,989.94,4.15,0,0,0,1,762,175,89,122,32,0
"DS11",58200,"02-01-2012","YAK",7,11.85,4014.1,270.00,0.92,0,0,0,0,104,22,30,0,8,0
"DS11",58200,"02-04-2012","YAK",10,19.17,8429.6,449.99,4.83,0,0,0,0,796,192,60,241,31,0
"DS11",58200,"02-05-2012","YAK",21,39.13,19869.8,1109.98,4.59,0,0,0,0,701,177,102,291,28,0
"DS11",58200,"02-06-2012","YAK",18,35.83,20321.2,1289.93,4.92,1,0,0,0,754,182,76,790,54,0
"DS11",58200,"02-07-2012","YAK",21,39.83,20522.1,1200.04,4.58,0,0,0,0,977,202,61,531,23,0
"DS11",58200,"02-08-2012","YAK",17,33.15,13999.1,960.01,3.00,0,0,0,0,559,114,44,403,20,0
"DS11",58200,"02-09-2012","YAK",18,33.52,14149.8,959.98,4.92,0,0,0,0,980,230,52,541,28,0
"DS11",58200,"02-12-2012","YAK",6,11.33,5368.8,390.01,1.83,0,0,0,0,385,75,25,176,12,0
"DS11",58200,"09-08-2011","YAK",12,20.85,8780.8,539.99,2.58,0,0,0,1,26,8,20,0,4,0
"DS11",58200,"09-09-2011","YAK",21,40.00,17913.0,1350.01,3.83,0,0,0,0,108,37,64,0,26,0
"DS11",58200,"09-10-2011","YAK",19,33.32,14751.7,810.00,4.92,1,0,0,2,214,57,106,0,26,0
"DS11",58200,"09-11-2011","YAK",20,37.84,20271.2,1200.00,4.92,0,0,0,0,893,178,82,278,16,0
"DS11",58200,"09-12-2011","YAK",22,40.66,16608.3,1020.03,4.00,0,0,0,0,796,184,30,266,6,0
"DS11",58200,"09-13-2011","YAK",4,6.68,1706.0,90.00,0.83,0,0,0,0,178,37,18,89,3,0
"DS11",58200,"09-14-2011","YAK",14,23.84,10888.3,630.00,3.33,1,0,0,0,556,106,70,52,20,0
"DS11",58200,"09-15-2011","YAK",24,40.07,18113.6,1259.98,4.15,7,0,0,0,737,142,119,153,42,0
"DS11",58200,"09-16-2011","YAK",16,26.88,8981.9,600.01,4.15,0,0,0,0,621,132,64,12,12,0
"DS11",58200,"09-17-2011","YAK",21,40.33,19769.4,1440.03,4.84,1,0,1,0,1047,193,84,414,46,0
"DS11",58200,"09-18-2011","YAK",21,38.00,15905.9,1260.03,4.50,14,0,3,0,1529,221,65,379,66,0
"DS11",58200,"09-19-2011","YAK",21,37.87,13246.7,990.00,4.83,10,0,0,1,762,107,152,67,18,0
"DS11",58200,"09-21-2011","YAK",13,22.51,9332.9,540.00,4.24,8,0,0,0,914,134,87,83,43,0
"DS11",58200,"09-22-2011","YAK",21,39.66,20120.7,1139.98,4.50,8,0,0,0,510,97,125,124,121,0
"DS11",58200,"09-23-2011","YAK",18,35.32,22528.9,1709.99,4.92,15,0,0,0,945,183,78,170,69,0
"DS11",58200,"09-24-2011","YAK",20,39.66,22027.4,1560.00,4.92,17,0,0,1,872,170,88,198,44,0
"DS11",58200,"09-25-2011","YAK",19,37.50,20622.3,1470.00,4.83,45,0,0,0,1034,194,68,294,68,0
"DS11",58200,"09-26-2011","YAK",22,39.65,15053.0,1080.00,4.08,4,0,0,0,509,96,85,12,39,0
"DS11",58200,"09-27-2011","YAK",23,38.55,20823.1,1289.98,4.07,7,0,0,0,490,80,157,85,45,0
"DS11",58200,"09-28-2011","YAK",19,37.00,22980.4,1199.96,0.83,0,0,0,0,134,30,25,11,9,0
"DS11",58200,"09-29-2011","YAK",4,6.84,2107.5,239.99,0,0,0,0,0,0,0,0,0,0,0
"DS11",58200,"09-30-2011","YAK",11,20.51,8630.3,360.01,0.83,1,0,0,0,287,40,15,23,5,0
"DS11",58200,"10-01-2011","YAK",19,37.84,19468.3,1260.00,1.00,0,0,0,0,179,35,18,18,3,0
"DS11",58200,"10-02-2011","YAK",22,40.12,18465.2,1200.00,1.84,4,0,0,0,345,61,48,96,16,0
"DS11",58200,"10-03-2011","YAK",21,38.69,20220.9,1380.00,3.00,11,0,0,0,664,95,50,326,18,0
"DS11",58200,"10-04-2011","YAK",20,38.83,19367.9,1140.01,4.50,9,0,0,0,804,139,66,294,30,0
"DS11",58200,"10-05-2011","YAK",20,38.33,19317.9,1230.05,4.00,13,0,0,0,709,150,52,383,25,0
"DS11",58200,"10-06-2011","YAK",22,41.17,16708.7,959.97,0.83,1,0,0,0,195,36,12,31,7,0
"DS11",58200,"10-07-2011","YAK",17,32.51,15002.9,869.96,2.75,4,0,0,0,442,87,52,65,21,0
"DS11",58200,"10-08-2011","YAK",19,37.17,19417.9,1350.01,4.00,32,0,0,0,651,98,87,112,92,0
"DS11",58200,"10-09-2011","YAK",17,34.00,23131.1,1350.01,4.00,26,0,0,0,381,74,106,278,84,0
"DS11",58200,"10-10-2011","YAK",18,34.01,18113.6,1230.00,4.66,13,0,0,0,787,145,67,140,45,0
"DS11",58200,"10-11-2011","D16",1,1.50,595.4,30.00,0,0,0,0,0,0,0,0,0,0,0
"DS11",58200,"10-11-2011","YAK",12,23.67,11289.6,900.00,1.00,4,0,0,0,152,35,16,71,5,0
"DS11",58200,"10-16-2011","YAK",14,28.66,15103.0,899.99,3.84,9,0,0,0,776,138,67,222,37,0
"DS11",58200,"10-17-2011","YAK",21,41.33,20471.9,1500.01,3.83,5,0,0,0,865,144,60,266,56,0
"DS11",58200,"10-18-2011","YAK",17,31.84,12995.9,989.97,1.00,0,0,0,0,199,31,18,52,9,0
"DS11",58200,"10-19-2011","YAK",21,40.98,19167.4,1380.01,3.84,21,0,0,0,665,116,59,294,161,0
"DS11",58200,"10-20-2011","YAK",21,41.00,18264.3,1410.00,1.92,7,0,0,0,306,51,51,131,42,0
"DS11",58200,"10-21-2011","YAK",22,39.87,17712.3,1289.99,3.83,24,0,0,0,559,92,103,307,97,0
"DS11",58200,"10-22-2011","YAK",21,41.33,19869.7,1380.05,3.92,21,0,0,0,539,80,94,258,125,0
"DS11",58200,"10-23-2011","YAK",20,39.50,21224.4,1499.98,4.00,17,0,0,0,555,95,82,419,208,0
"DS11",58200,"10-24-2011","YAK",20,39.50,20220.9,1350.05,2.00,18,0,0,0,362,67,26,245,146,0
"DS11",58200,"10-25-2011","YAK",8,15.67,6221.9,540.02,0,0,0,0,0,0,0,0,0,0,0
"DS11",58200,"10-27-2011","YAK",9,17.16,6523.0,360.01,0.92,0,0,0,0,219,36,16,34,8,0
"DS11",58200,"10-28-2011","YAK",20,38.51,20020.2,1229.97,3.75,16,0,0,0,831,148,52,329,80,0
"DS11",58200,"10-29-2011","YAK",18,34.82,15052.9,1020.00,1.92,0,0,0,0,227,43,54,166,46,0
"DS11",58200,"10-30-2011","YAK",19,36.50,14601.4,960.00,1.83,5,0,0,0,235,37,55,149,17,0
"DS11",58200,"11-02-2011","YAK",13,25.50,11691.1,750.02,3.00,16,0,0,0,642,91,49,178,61,0
"DS11",58200,"11-03-2011","YAK",20,39.49,16558.0,1259.99,2.92,19,0,0,0,657,84,44,115,140,0
"DS11",58200,"11-04-2011","YAK",21,41.17,13648.2,870.02,0,0,0,0,0,0,0,0,0,0,0
"DS11",58200,"11-05-2011","YAK",18,35.83,20221.1,1260.00,3.00,6,0,0,0,563,97,51,345,95,0
"DS11",58200,"11-06-2011","YAK",20,39.83,19367.9,1470.03,4.00,4,0,0,0,174,45,160,375,74,0
"DS11",58200,"11-07-2011","YAK",20,38.66,14852.3,1110.00,2.00,2,0,0,1,84,18,79,145,56,0
"DS11",58200,"11-08-2011","YAK",21,42.00,17511.4,1169.99,3.00,2,0,0,0,182,34,85,149,98,0
"DS11",58200,"11-09-2011","YAK",20,39.32,16207.0,1170.01,3.84,7,0,0,0,900,121,65,234,98,0
"DS11",58200,"11-10-2011","YAK",21,40.32,16106.7,1079.96,3.67,6,0,0,0,789,134,64,210,66,0
"DS11",58200,"11-11-2011","YAK",22,40.03,13246.8,1020.00,3.41,7,0,0,0,693,95,92,177,107,0
"DS11",58200,"11-12-2011","YAK",11,21.83,6623.4,600.02,0,0,0,0,0,0,0,0,0,0,0
"DS11",58200,"11-14-2011","YAK",3,5.83,2809.8,176.99,0,0,0,0,0,0,0,0,0,0,0
"DS11",58200,"11-15-2011","YAK",20,37.66,16708.8,1052.99,3.92,41,0,0,0,818,124,71,347,11,0
"DS11",58200,"11-16-2011","YAK",9,17.50,7978.1,630.00,3.75,2,0,0,0,417,100,88,29,20,0
"DS11",58200,"11-17-2011","YAK",21,41.49,19067.0,1620.00,4.92,0,0,0,0,498,115,124,44,36,0
"DS11",58200,"11-18-2011","YAK",21,41.16,17812.7,1320.02,0.92,0,0,0,0,183,40,10,20,0,0
"DS11",58200,"11-19-2011","YAK",9,18.00,9834.4,209.99,0,0,0,0,0,0,0,0,0,0,0
"ES11",40924,"07-31-2011","EKI",13,19.34,17950.8,990.01,3.75,0,0,0,0,221,63,127,21,26,0
"ES11",40924,"08-01-2011","EKI",18,31.83,28806.1,1709.98,3.50,0,0,0,0,67,28,129,99,36,0
"ES11",40924,"08-02-2011","EKI",19,34.83,26688.0,1770.00,2.08,0,0,0,0,39,18,80,63,41,0
"ES11",40924,"08-03-2011","EKI",3,5.00,4659.9,480.01,0,0,0,0,0,0,0,0,0,0,0
"ES11",40924,"08-04-2011","EKI",18,33.84,27482.4,1619.98,4.66,0,0,0,0,77,34,198,134,43,0
"ES11",40924,"08-05-2011","EKI",20,36.85,28541.5,1890.02,4.75,0,0,0,0,72,24,199,81,36,0
"KS11",32554,"07-01-2011","KNE",24,30.08,10334.4,960.02,3.75,195,0,0,2,214,48,49,0,54,0
"KS11",32554,"07-02-2011","KNE",19,17.58,9970.3,870.01,2.75,3,0,0,1,309,97,59,82,25,0
"KS11",32554,"07-03-2011","KNE",24,29.91,13612.5,1439.99,3.50,156,0,0,1,160,55,50,64,276,0
"KS11",32554,"07-04-2011","KNE",24,23.84,26405.2,2460.01,2.50,73,0,0,0,289,81,80,61,454,0
"KS11",32554,"07-05-2011","KNE",24,26.67,26223.1,3470.02,2.00,163,0,0,3,467,139,73,329,591,0
"KS11",32554,"07-06-2011","KNE",18,19.50,8467.8,675.01,2.75,101,0,0,1,24,10,46,0,40,0
"KS11",32554,"07-07-2011","KNE",23,30.25,9196.3,1325.01,3.75,47,0,0,2,76,38,104,0,79,0
"KS11",32554,"07-08-2011","KNE",25,33.07,13202.3,1439.99,2.50,210,0,0,2,312,103,71,69,61,0
"KS11",32554,"07-09-2011","KNE",23,32.08,10971.8,1334.98,3.58,71,0,0,2,229,83,67,0,102,0
"KS11",32554,"07-11-2011","KSH",22,33.00,24279.3,2100.01,3.50,152,0,0,1,396,113,57,29,38,0
"KS11",32554,"07-12-2011","KSH",22,32.33,28962.1,2880.01,3.75,56,0,0,0,699,207,88,638,46,0
"KS11",32554,"07-13-2011","KSH",24,31.64,23464.9,2520.02,3.67,52,0,0,0,478,147,48,270,27,0
"KS11",32554,"07-14-2011","KSH",24,32.48,15371.8,1649.99,3.67,80,0,0,0,438,136,81,28,56,0
"KS11",32554,"07-15-2011","KSH",23,31.49,25195.5,2309.98,2.50,277,0,0,0,415,121,55,373,51,0
"KS11",32554,"07-16-2011","KSH",24,34.83,24381.1,2160.01,3.67,160,0,0,0,644,203,69,262,63,0
"KS11",32554,"07-17-2011","KSH",24,35.50,17051.5,2099.99,3.75,8,0,0,0,279,89,84,0,40,0
"KS11",32554,"07-18-2011","KSH",22,33.16,16542.5,1820.00,3.92,19,0,0,2,414,110,78,28,45,0
"KS11",32554,"07-21-2011","KSH",21,27.66,14761.0,1080.01,3.75,59,0,0,2,204,45,55,0,19,0
"KS11",32554,"07-22-2011","KSH",19,26.99,13895.7,1709.98,3.34,116,0,0,0,293,72,34,37,44,0
"KS11",32554,"07-23-2011","KSH",24,35.32,15320.9,1709.98,3.75,22,0,0,1,186,42,33,0,26,0
"KS11",32554,"07-24-2011","KSH",24,33.62,21581.6,2040.03,3.59,53,0,0,0,640,165,51,98,70,0
"KS11",32554,"07-25-2011","KSH",24,34.16,22345.1,2160.02,3.41,42,0,0,3,658,166,39,234,70,0
"KS11",32554,"07-26-2011","KSH",23,35.16,21021.7,2494.99,4.00,195,0,0,0,533,103,80,25,65,0
"KS11",32554,"07-31-2011","KNE",3,0.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"KS11",32554,"08-01-2011","KNE",22,13.50,546.3,40.01,1.75,2,0,0,1,2,1,10,0,6,0
"KS11",40924,"07-01-2011","KNE",17,26.00,21488.3,2100.03,2.17,57,0,0,3,199,51,38,448,310,0
"KS11",40924,"07-02-2011","KNE",13,22.01,20486.8,2400.02,2.41,17,0,0,0,232,79,69,577,379,0
"KS11",40924,"07-03-2011","KNE",14,22.98,20668.6,2220.02,2.34,105,0,0,0,187,53,70,632,367,0
"KS11",40924,"07-04-2011","KNE",16,27.66,22717.7,2400.02,2.50,145,0,0,0,274,85,58,589,298,0
"KS11",40924,"07-05-2011","KNE",14,24.17,21807.1,2399.99,3.33,187,0,0,1,333,102,71,922,492,0
"KS11",40924,"07-06-2011","KNE",15,22.83,15569.9,1679.99,4.00,57,0,0,1,334,110,78,546,239,0
"KS11",40924,"07-07-2011","KNE",24,34.51,13020.5,1319.99,3.25,35,0,0,1,203,76,86,83,19,0
"KS11",40924,"07-08-2011","KNE",24,36.52,11836.9,1560.00,4.08,74,0,0,2,81,36,106,0,9,0
"KS11",40924,"07-09-2011","KNE",22,34.52,11245.1,1440.01,2.58,28,0,0,1,35,15,65,8,4,0
"KS11",40924,"07-10-2011","KNE",3,6.00,1912.1,495.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",40924,"07-11-2011","KSH",14,22.67,17713.2,1199.99,4.83,46,0,0,0,410,114,50,25,13,0
"KS11",40924,"07-12-2011","KSH",21,33.18,25144.6,2999.99,4.00,23,0,0,0,457,148,96,139,25,0
"KS11",40924,"07-13-2011","KSH",21,33.99,26977.0,2700.00,3.84,118,0,0,1,561,175,80,155,23,0
"KS11",40924,"07-14-2011","KSH",22,33.83,22905.0,2310.00,3.75,17,0,0,0,440,151,107,84,22,0
"KS11",40924,"07-15-2011","KSH",22,32.82,20767.2,2159.98,3.67,20,0,0,0,343,115,79,40,26,0
"KS11",40924,"07-16-2011","KSH",22,35.36,26315.3,2310.01,3.83,72,0,0,1,496,193,54,97,33,0
"KS11",40924,"07-17-2011","KSH",22,33.18,22345.1,2819.99,3.83,37,0,0,0,439,146,72,165,38,0
"KS11",40924,"07-18-2011","KSH",21,31.98,21378.0,1710.00,3.51,11,0,0,1,358,133,72,95,55,0
"KS11",40924,"07-19-2011","KSH",22,33.00,25093.7,2070.01,3.75,56,0,0,0,401,125,64,187,29,0
"KS11",40924,"07-20-2011","KSH",22,32.49,24024.8,2219.97,3.75,151,0,0,1,332,103,64,270,54,0
"KS11",40924,"07-21-2011","KSH",23,33.67,21937.9,2220.00,3.75,55,0,1,1,488,143,74,48,41,0
"KS11",40924,"07-22-2011","KSH",23,33.49,22803.2,2220.03,3.75,15,0,0,0,314,99,86,160,34,0
"KS11",40924,"07-23-2011","KSH",24,35.15,24126.6,2100.03,3.67,64,0,0,0,466,124,66,40,40,0
"KS11",40924,"07-24-2011","KSH",22,30.83,15880.8,2310.00,3.42,10,0,0,0,275,93,43,63,21,0
"KS11",40924,"07-25-2011","KSH",23,29.82,15626.3,1530.01,4.00,27,0,0,0,385,125,80,62,42,0
"KS11",40924,"07-26-2011","KSH",23,34.33,22752.3,2849.99,2.42,34,0,0,0,279,88,31,58,29,0
"KS11",54966,"07-01-2011","KNE",14,14.21,7101.9,491.97,2.91,226,0,0,1,85,21,24,80,26,0
"KS11",54966,"07-02-2011","KNE",15,15.16,8604.5,738.00,3.08,178,0,0,1,368,103,51,0,29,0
"KS11",54966,"07-03-2011","KNE",19,19.29,9788.2,983.00,3.00,238,0,0,2,325,86,39,12,19,0
"KS11",54966,"07-04-2011","KNE",18,18.45,8695.4,933.99,5.11,116,0,0,0,124,36,53,0,51,0
"KS11",54966,"07-05-2011","KNE",18,18.16,10561.8,983.00,4.08,307,0,0,0,216,61,64,15,33,0
"KS11",54966,"07-06-2011","KNE",15,16.07,8058.0,443.02,5.24,35,0,0,0,22,12,178,26,19,0
"KS11",54966,"07-07-2011","KNE",19,18.72,4916.8,835.99,5.00,1,0,0,0,0,0,155,17,5,0
"KS11",54966,"07-08-2011","KNE",18,18.88,4325.2,1180.01,5.17,2,0,0,1,10,10,216,7,16,0
"KS11",54966,"07-10-2011","KSH",10,9.57,3919.3,406.00,5.42,37,0,0,0,49,19,45,0,4,0
"KS11",54966,"07-11-2011","KSH",18,18.54,11656.1,1115.00,5.11,58,0,0,0,306,106,56,0,28,0
"KS11",54966,"07-12-2011","KSH",16,16.12,11859.7,1521.01,3.00,14,0,0,0,305,97,44,16,7,0
"KS11",54966,"07-13-2011","KSH",17,17.09,8805.7,710.00,5.02,20,0,0,0,583,164,72,29,8,0
"KS11",54966,"07-14-2011","KSH",11,11.26,5599.0,811.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",54966,"07-15-2011","KSH",13,13.05,8703.9,709.98,5.20,9,0,0,0,300,94,51,0,14,0
"KS11",54966,"07-16-2011","KSH",16,15.70,10841.7,1166.00,3.78,80,0,0,1,465,127,62,86,15,0
"KS11",54966,"07-17-2011","KSH",14,13.78,9365.6,1014.01,5.00,42,0,0,0,312,107,60,0,11,0
"KS11",54966,"07-18-2011","KSH",10,10.32,5140.9,658.98,0,0,0,0,0,0,0,0,0,0,0
"KS11",54966,"07-22-2011","KSH",16,14.89,12775.9,1075.00,4.00,141,0,0,1,548,146,60,56,21,0
"KS11",54966,"07-23-2011","KSH",15,15.10,8500.3,985.00,2.08,16,0,0,0,190,67,53,73,4,0
"KS11",54966,"07-24-2011","KSH",18,18.74,10638.1,1119.99,5.03,63,0,0,0,396,142,73,0,25,0
"KS11",54966,"07-25-2011","KSH",19,19.40,11605.2,1074.97,5.03,58,0,0,0,520,153,73,0,15,0
"KS11",54966,"07-26-2011","KSH",16,16.15,9874.6,1298.99,5.00,36,0,0,0,525,110,60,0,20,0
"KS11",54966,"07-27-2011","KSH",19,19.14,9772.8,1075.00,5.04,86,0,1,0,542,118,52,0,14,0
"KS11",54966,"07-28-2011","KSH",19,19.22,9721.9,1075.00,5.05,18,0,0,0,521,149,62,0,10,0
"KS11",54966,"07-29-2011","KSH",19,18.92,8194.9,940.01,5.15,19,0,0,0,448,120,57,0,12,0
