Fishery,ADFG,Set_Date,District,Hauls,Dredge_Hrs,Est_Round_Wt,Meat_Wt,Sample_Hrs,Tanner_Count,Opilio_Count,Dungeness_Count,Halibut_Count,Discard_Count,Discard_Weight,Broken_Weight,Rem_Disc_Wt,Clapper_Count,King_Count
"DS13",40924,"07-13-2013","YAK",18,27.09,13936.0,869.98,3.83,6,0,0,0,469,104,110,130,86,0
"DS13",40924,"07-14-2013","YAK",22,36.17,31096.1,1529.99,4.16,29,0,0,0,747,163,94,337,75,0
"DS13",40924,"07-15-2013","YAK",22,36.19,26052.0,2400.00,4.00,30,0,0,0,629,137,107,136,97,0
"DS13",40924,"07-16-2013","YAK",22,38.02,24856.0,2399.98,4.75,12,0,0,0,477,106,134,97,153,0
"DS13",40924,"07-17-2013","YAK",21,37.32,24960.0,1710.01,4.68,60,0,0,0,505,121,129,91,236,0
"DS13",40924,"07-18-2013","YAK",22,37.83,21684.0,1800.00,4.01,37,0,0,0,524,109,59,83,47,0
"DS13",40924,"07-19-2013","YAK",20,37.49,27456.0,1710.01,4.75,46,0,0,0,884,155,103,69,35,0
"DS13",40924,"07-20-2013","YAK",20,37.00,29328.0,2310.02,4.83,44,0,0,0,826,138,125,186,97,0
"DS13",40924,"07-21-2013","YAK",21,36.84,25844.0,2400.00,4.50,45,0,0,0,788,135,100,20,98,0
"DS13",40924,"07-22-2013","YAK",14,24.08,17420.0,1800.00,3.75,122,0,0,0,893,149,55,74,31,0
"DS13",40924,"07-23-2013","YAK",21,36.50,20176.0,1770.02,4.58,21,0,0,0,991,168,65,83,36,0
"DS13",40924,"07-24-2013","YAK",21,37.68,16640.0,1050.03,5.00,60,0,0,1,974,157,73,51,58,0
"DS13",40924,"07-25-2013","YAK",19,36.16,18876.0,1200.02,4.92,4,0,0,0,462,65,47,18,59,0
"DS13",40924,"07-26-2013","YAK",21,37.66,14040.0,690.00,4.58,12,0,0,0,324,75,47,0,8,0
"DS13",40924,"07-27-2013","YAK",20,39.67,21736.0,1800.00,4.92,55,0,0,1,932,207,34,26,7,0
"DS13",40924,"07-28-2013","YAK",20,38.17,20540.0,1799.99,4.58,168,0,0,0,732,157,45,61,15,0
"DS13",40924,"07-29-2013","YAK",21,37.67,15964.0,2039.95,4.83,90,0,0,1,395,90,32,44,14,0
"DS13",40924,"07-30-2013","YAK",20,33.19,7592.0,570.00,4.08,4,0,0,0,51,14,25,0,25,0
"DS13",40924,"07-31-2013","YAK",19,35.17,18512.0,1559.98,4.00,25,0,2,0,467,77,53,0,3,0
"DS13",40924,"08-01-2013","YAK",20,37.49,19708.0,1799.99,4.67,46,0,1,0,685,136,81,146,2,0
"DS13",40924,"08-02-2013","YAK",20,36.67,13364.0,1589.99,4.00,9,0,2,1,365,67,39,27,5,0
"DS13",40924,"08-03-2013","YAK",22,39.35,19968.0,1529.99,3.49,1,0,0,0,672,106,26,272,6,0
"DS13",40924,"08-04-2013","YAK",20,37.50,18564.0,1710.03,4.00,7,0,0,0,541,94,46,226,17,0
"DS13",40924,"08-05-2013","YAK",20,35.82,12792.0,1680.01,2.75,4,0,0,0,721,135,17,206,4,0
"DS13",40924,"08-06-2013","YAK",5,9.00,2912.0,335.00,0.50,0,0,0,0,247,37,11,4,6,0
"DS13",40924,"08-09-2013","D16",13,17.92,2743.1,180.00,2.01,3,0,0,0,72,10,12,0,2,0
"DS13",40924,"08-10-2013","D16",21,38.00,10357.3,749.99,3.25,0,0,0,0,174,27,45,49,13,0
"DS13",40924,"08-11-2013","D16",22,38.68,14850.3,1199.98,4.41,17,0,0,0,374,58,129,134,34,0
"DS13",40924,"08-12-2013","D16",20,33.18,14708.4,1679.98,4.33,8,0,0,1,205,38,120,162,44,0
"DS13",40924,"08-13-2013","D16",23,38.17,15796.1,1559.98,3.51,10,0,0,3,289,44,70,82,18,0
"DS13",40924,"08-14-2013","D16",23,31.56,11255.9,1200.01,4.50,16,0,0,0,340,51,60,36,23,0
"DS13",40924,"08-15-2013","D16",23,35.01,13336.7,1200.00,3.99,1,0,0,3,197,54,118,0,20,0
"DS13",40924,"08-16-2013","D16",24,35.68,15606.8,1620.01,3.75,10,0,0,0,567,77,138,66,46,0
"DS13",40924,"08-17-2013","D16",25,35.18,11445.1,1439.95,3.66,7,0,0,2,419,54,130,95,28,0
"DS13",40924,"08-18-2013","D16",22,34.40,12769.1,1080.00,4.67,6,0,0,0,309,42,131,46,10,0
"DS13",40924,"08-19-2013","D16",19,37.85,16458.1,1740.00,5.17,33,0,2,0,726,111,106,113,75,0
"DS13",40924,"08-20-2013","D16",15,29.00,10972.0,1350.00,4.32,14,0,0,1,350,58,54,126,40,0
"DS13",40924,"08-20-2013","YAK",3,4.83,2704.0,179.99,1.00,4,0,0,0,273,49,2,361,8,0
"DS13",40924,"08-21-2013","YAK",21,36.68,17264.0,1380.00,3.41,35,0,0,1,1020,194,17,518,15,0
"DS13",40924,"08-22-2013","YAK",19,37.85,15392.0,1800.02,4.16,37,0,0,0,734,138,22,514,6,0
"DS13",40924,"08-23-2013","YAK",20,37.01,14716.0,1380.00,3.00,0,0,0,0,620,137,29,235,12,0
"DS13",40924,"08-24-2013","YAK",11,16.86,10868.0,600.01,0,0,0,0,0,0,0,0,0,0,0
"DS13",40924,"08-25-2013","YAK",20,37.17,19188.0,2160.02,2.59,76,0,0,0,464,107,42,452,11,0
"DS13",40924,"08-26-2013","YAK",10,16.67,10816.0,1085.00,2.59,55,0,0,0,426,84,20,77,7,0
"DS13",54966,"08-12-2013","YAK",11,11.09,6864.0,504.00,4.07,384,0,0,0,1224,277,151,0,13,0
"DS13",54966,"08-13-2013","YAK",19,19.05,10920.0,756.00,5.00,160,0,0,0,1758,321,60,0,23,0
"DS13",54966,"08-14-2013","YAK",16,16.15,10712.0,756.02,5.08,339,0,0,0,2004,330,159,0,34,0
"DS13",54966,"08-15-2013","YAK",12,12.28,8840.0,806.01,4.07,116,0,0,0,1053,179,108,0,50,0
"DS13",54966,"08-16-2013","YAK",9,9.48,5980.0,504.00,2.43,53,0,0,0,391,69,62,0,16,0
"DS13",54966,"08-23-2013","YAK",5,4.95,1924.0,170.99,1.95,0,0,0,0,19,5,19,0,2,0
"DS13",54966,"08-24-2013","YAK",15,16.29,6968.0,585.01,5.23,17,0,0,0,370,70,36,0,67,0
"DS13",54966,"08-25-2013","YAK",17,17.14,11960.0,931.99,5.05,63,0,0,0,817,136,162,38,84,0
"DS13",54966,"08-26-2013","YAK",8,8.23,5512.0,446.00,1.05,3,0,0,0,113,18,31,0,10,0
"DS13",58200,"07-12-2013","YAK",1,1.67,832.0,0.00,0,0,0,0,0,0,0,0,0,0,0
"DS13",58200,"07-13-2013","YAK",23,39.19,25376.0,1739.99,3.99,7,0,0,1,44,22,46,0,18,0
"DS13",58200,"07-14-2013","YAK",24,39.73,26364.0,1889.98,4.08,3,0,0,1,30,14,86,0,31,0
"DS13",58200,"07-15-2013","YAK",24,39.40,19552.0,1650.01,4.07,10,0,0,0,50,18,56,0,27,0
"DS13",58200,"07-16-2013","YAK",21,34.54,23764.0,1380.05,3.83,7,0,0,1,599,118,71,126,85,0
"DS13",58200,"07-17-2013","YAK",20,40.00,36556.0,2400.00,5.00,30,0,0,0,985,178,81,314,45,0
"DS13",58200,"07-18-2013","YAK",17,34.00,34788.1,2490.01,5.00,11,0,0,1,962,177,87,462,66,0
"DS13",58200,"07-19-2013","YAK",17,33.83,30888.0,2370.06,5.00,9,0,0,0,892,139,112,388,54,0
"DS13",58200,"07-20-2013","YAK",20,39.33,32188.0,2220.00,5.00,28,0,0,0,844,143,107,270,66,0
"DS13",58200,"07-21-2013","YAK",20,39.83,30732.0,2219.99,4.92,76,0,0,1,838,141,115,153,119,0
"DS13",58200,"07-22-2013","YAK",19,37.83,36608.1,2370.01,4.92,40,0,0,0,783,143,98,188,118,0
"DS13",58200,"07-23-2013","YAK",17,32.83,32136.2,2190.00,4.50,91,0,0,0,1031,220,52,303,8,0
"DS13",58200,"07-24-2013","YAK",20,38.82,26728.0,2309.98,4.92,21,0,0,0,863,205,61,437,19,0
"DS13",58200,"07-25-2013","YAK",20,38.48,24232.0,2039.99,4.68,40,0,0,0,807,191,69,416,19,0
"DS13",58200,"07-26-2013","YAK",20,38.99,31512.1,2250.00,4.67,55,0,0,0,876,210,59,457,6,0
"DS13",58200,"07-27-2013","YAK",17,33.83,26416.0,2219.96,4.92,119,0,0,1,914,212,64,618,18,0
"DS13",58200,"07-28-2013","YAK",22,41.84,26468.0,2279.99,4.41,54,0,0,0,790,180,88,708,20,0
"DS13",58200,"07-29-2013","YAK",21,39.01,21216.0,1830.05,4.50,16,0,0,0,817,185,71,164,45,0
"DS13",58200,"07-30-2013","YAK",22,41.35,23088.0,1830.02,4.66,1,0,0,1,876,194,69,199,12,0
"DS13",58200,"07-31-2013","YAK",20,40.00,21788.0,1920.02,5.00,3,0,0,0,769,180,80,502,12,0
"DS13",58200,"08-01-2013","YAK",10,16.34,8320.0,780.00,3.17,31,0,0,0,968,160,33,632,40,0
"DS13",58200,"08-02-2013","D16",20,37.85,20004.9,1350.02,4.92,30,0,0,0,525,90,160,236,25,0
"DS13",58200,"08-03-2013","D16",22,41.49,17829.6,1590.07,4.59,0,0,0,1,220,35,94,31,18,0
"DS13",58200,"08-04-2013","D16",11,22.33,12248.9,1230.00,2.17,12,0,0,0,131,23,79,171,15,0
"DS13",58200,"08-07-2013","D16",4,7.00,4634.7,180.00,1.00,12,0,0,2,121,23,33,27,7,0
"DS13",58200,"08-08-2013","D16",20,39.83,22511.2,1979.96,4.92,28,0,0,10,482,76,168,221,43,0
"DS13",58200,"08-09-2013","D16",21,41.50,21187.4,1949.97,5.00,28,0,0,5,627,110,151,212,53,0
"DS13",58200,"08-10-2013","D16",20,39.15,20288.7,1829.99,4.84,32,0,0,5,707,113,162,204,70,0
"DS13",58200,"08-11-2013","YAK",18,34.33,22412.0,1590.01,4.92,6,0,0,0,640,134,65,56,12,0
"DS13",58200,"08-12-2013","YAK",22,41.68,23868.0,2010.00,4.83,5,0,0,2,560,115,74,49,14,0
"DS13",58200,"08-13-2013","YAK",10,17.68,8632.0,690.02,1.58,5,0,0,0,244,39,26,123,9,0
"DS13",58200,"08-14-2013","YAK",22,39.99,22724.0,1770.06,4.68,10,0,0,1,266,62,86,0,31,0
"DS13",58200,"08-15-2013","YAK",21,40.50,27092.0,2400.02,4.75,13,0,0,0,561,127,121,101,17,0
"DS13",58200,"08-16-2013","YAK",19,37.32,21892.0,2280.00,4.92,8,0,0,0,616,140,136,70,15,0
"DS13",58200,"08-17-2013","YAK",21,41.66,22516.0,2190.00,5.00,21,0,0,0,491,114,131,7,16,0
"DS13",58200,"08-18-2013","YAK",20,39.66,20488.0,2159.97,5.00,10,0,0,0,491,107,117,0,31,0
"DS13",58200,"08-19-2013","YAK",21,41.32,27664.0,2519.99,4.92,58,0,0,0,591,128,122,88,16,0
"DS13",58200,"08-20-2013","YAK",17,33.66,29640.0,2669.99,4.00,111,0,0,0,622,132,77,74,12,0
"DS13",58200,"08-21-2013","YAK",21,39.83,25792.0,2459.97,5.00,39,0,0,0,649,142,114,54,38,0
"DS13",58200,"08-22-2013","YAK",18,35.17,25376.3,2520.00,5.00,76,0,0,0,667,142,102,94,41,0
"DS13",58200,"08-23-2013","YAK",16,30.32,26936.2,2549.99,3.00,36,0,0,0,244,54,76,47,6,0
"KS13",32554,"07-01-2013","KNE",24,34.82,10626.0,990.00,3.59,21,0,0,0,89,26,114,23,22,0
"KS13",32554,"07-02-2013","KNE",24,33.49,13938.0,1609.99,3.50,72,0,0,0,141,42,154,154,24,0
"KS13",32554,"07-03-2013","KNE",24,35.66,12696.0,1210.00,3.59,48,0,0,0,151,43,102,24,14,0
"KS13",32554,"07-04-2013","KNE",22,32.50,8832.0,1020.01,3.75,39,0,0,0,146,53,143,31,39,0
"KS13",32554,"07-05-2013","KNE",19,22.74,9153.9,885.01,3.25,167,0,0,1,166,60,121,124,30,0
"KS13",32554,"07-06-2013","KNE",23,30.90,16375.8,1719.98,3.33,220,0,0,1,193,56,157,379,50,0
"KS13",32554,"07-07-2013","KNE",22,28.56,15777.8,1625.03,3.51,158,0,0,0,198,56,118,218,54,0
"KS13",32554,"07-08-2013","KNE",18,18.16,26356.8,2804.99,2.67,9,0,0,4,19,10,185,1162,14,0
"KS13",32554,"07-09-2013","KNE",1,1.17,2759.9,490.00,0,0,0,0,0,0,0,0,0,0,0
"KS13",32554,"07-12-2013","KSH",18,17.17,6904.8,549.97,3.00,73,0,0,0,175,46,51,0,36,0
"KS13",32554,"07-13-2013","KSH",23,33.31,13270.8,1730.02,3.76,33,0,0,0,402,111,54,0,23,0
"KS13",32554,"07-14-2013","KSH",24,34.81,14103.3,1829.98,3.67,85,0,0,1,565,147,73,20,10,0
"KS13",32554,"07-15-2013","KSH",24,35.49,13368.8,1650.03,3.75,38,0,0,0,487,127,66,0,14,0
"KS13",32554,"07-16-2013","KSH",24,34.64,10136.9,1235.00,3.59,16,0,0,1,321,82,51,0,70,1
"KS13",32554,"07-17-2013","KSH",18,22.49,6268.1,820.03,2.50,31,0,0,0,254,71,20,0,15,0
"KS13",32554,"07-18-2013","KSW",13,11.41,3276.6,260.01,3.25,153,0,0,2,58,16,28,0,17,0
"KS13",32554,"07-19-2013","KSW",24,35.66,11281.6,1180.01,3.75,60,0,0,1,78,26,37,0,7,0
"KS13",32554,"07-20-2013","KSW",24,34.50,10438.9,990.02,3.83,52,0,0,0,19,8,85,0,8,2
"KS13",32554,"07-21-2013","KSW",24,34.50,11234.6,1260.00,3.75,19,0,0,3,21,5,96,0,20,0
"KS13",32554,"07-22-2013","KSW",19,23.99,4400.6,530.00,1.92,7,0,0,2,18,4,43,0,8,0
"KS13",32554,"07-23-2013","KSEM",6,1.33,0.0,0,0.91,8,0,0,0,8,2,0,0,0,0
"KS13",32554,"07-23-2013","KSW",2,0.50,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"KS13",32554,"07-24-2013","KSEM",5,0.91,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"KS13",32554,"07-24-2013","KSW",2,3.00,1076.6,45.00,0.75,248,0,0,0,100,26,3,0,3,0
"KS13",32554,"07-25-2013","KSW",24,35.08,11983.6,1320.03,3.75,52,0,0,3,41,13,84,0,27,2
"KS13",32554,"07-26-2013","KSW",24,34.24,8379.4,965.03,3.42,28,0,0,1,21,8,71,0,22,1
"KS13",32554,"07-27-2013","KSW",19,24.58,5710.9,689.99,2.67,45,0,0,1,23,7,23,0,8,3
"KS13",32554,"07-28-2013","KSH",16,23.66,9402.3,1035.02,3.75,34,0,0,5,440,113,39,0,12,0
"KS13",32554,"07-29-2013","KSH",21,31.50,11704.0,1510.01,3.75,61,0,0,1,727,193,42,5,21,0
"KS13",32554,"08-12-2013","KSW",13,16.79,5008.8,359.99,3.35,4,0,0,2,27,9,93,0,26,0
"KS13",32554,"08-13-2013","KSW",22,28.77,7443.1,980.00,3.26,40,0,0,0,38,11,31,0,25,3
"KS13",40924,"07-01-2013","KNE",22,32.96,6072.0,599.99,3.43,102,0,0,1,53,14,76,12,15,0
"KS13",40924,"07-02-2013","KNE",24,34.81,14857.9,1439.99,3.83,163,0,0,0,328,90,93,2,105,0
"KS13",40924,"07-03-2013","KNE",24,33.58,19273.5,2400.01,3.75,165,0,0,0,213,62,135,159,64,0
"KS13",40924,"07-04-2013","KNE",23,34.84,23459.0,2400.01,4.00,161,0,0,0,239,70,133,233,89,0
"KS13",40924,"07-05-2013","KNE",22,34.34,24332.9,2400.00,3.84,135,0,0,0,240,62,111,264,72,1
"KS13",40924,"07-06-2013","KNE",23,33.67,20561.4,2400.02,3.75,473,0,0,0,331,100,142,280,102,0
"KS13",40924,"07-07-2013","KNE",23,32.10,20699.4,2039.99,3.50,12,0,0,4,35,12,138,236,22,0
"KS13",40924,"07-08-2013","KNE",11,18.50,28104.7,2400.00,3.25,19,0,0,1,34,16,153,245,39,0
