Fishery,ADFG,Set_Date,District,Hauls,Dredge_Hrs,Est_Round_Wt,Meat_Wt,Sample_Hrs,Tanner_Count,Opilio_Count,Dungeness_Count,Halibut_Count,Discard_Count,Discard_Weight,Broken_Weight,Rem_Disc_Wt,Clapper_Count,King_Count
"DS17",40924,"07-04-2017","D16",7,10.66,3757.7,135.00,1.42,1,0,11,1,296,67,32,20,1,0
"DS17",40924,"07-05-2017","D16",18,35.16,17137.9,1065.01,2.92,3,0,6,1,431,97,39,206,8,0
"DS17",40924,"07-06-2017","D16",21,39.16,15942.2,1770.00,4.42,0,0,0,3,131,35,70,0,2,0
"DS17",40924,"07-07-2017","D16",23,35.85,11159.6,990.02,3.08,0,0,4,2,24,8,62,0,0,0
"DS17",40924,"07-08-2017","D16",23,37.36,11159.4,1044.98,3.99,0,0,1,1,33,10,46,0,4,0
"DS17",40924,"07-09-2017","YAK",17,27.19,14802.9,935.01,3.33,0,0,3,0,422,80,39,120,10,0
"DS17",40924,"07-10-2017","YAK",18,30.37,15170.7,1199.98,2.41,0,0,6,0,267,66,31,46,11,0
"DS17",40924,"07-11-2017","YAK",20,33.53,17060.5,1499.99,3.16,1,0,1,0,526,130,32,116,21,0
"DS17",40924,"07-12-2017","YAK",20,32.53,15065.7,1200.00,2.41,0,0,0,0,370,88,15,133,7,0
"DS17",40924,"07-13-2017","YAK",20,32.53,13490.8,1440.01,3.16,4,0,2,0,639,155,9,341,3,0
"DS17",40924,"07-14-2017","YAK",21,33.69,15485.4,1380.00,4.08,7,0,4,0,822,192,23,344,5,0
"DS17",40924,"07-15-2017","YAK",22,35.86,15328.1,1440.00,3.24,4,0,0,0,740,173,37,301,0,0
"DS17",40924,"07-16-2017","YAK",21,33.69,14645.5,1379.99,3.16,7,0,0,0,704,165,34,371,17,0
"DS17",40924,"07-17-2017","YAK",20,31.69,14278.1,1350.01,3.16,2,0,0,0,787,187,28,644,4,0
"DS17",40924,"07-18-2017","YAK",20,29.70,14540.8,1290.01,3.24,0,0,4,0,721,160,37,521,2,0
"DS17",40924,"07-19-2017","YAK",21,32.86,14960.7,1199.99,3.24,6,0,0,0,511,139,27,336,10,0
"DS17",40924,"07-20-2017","YAK",19,31.69,14068.4,1470.04,3.25,0,0,1,0,375,95,33,592,0,0
"DS17",40924,"07-21-2017","YAK",20,32.03,13910.6,1199.96,3.24,0,0,3,1,604,135,48,527,5,0
"DS17",40924,"07-22-2017","YAK",20,31.03,13700.6,1500.02,2.41,0,0,0,0,509,96,21,258,2,0
"DS17",40924,"07-23-2017","YAK",20,31.19,17585.2,1410.00,3.24,2,0,0,0,539,131,38,1041,0,0
"DS17",40924,"07-24-2017","YAK",18,27.93,15748.1,1410.00,2.41,0,0,0,0,450,111,46,1014,6,0
"DS17",40924,"07-25-2017","YAK",20,30.86,13228.2,1349.99,3.32,1,0,1,0,738,174,39,1169,13,0
"DS17",40924,"07-26-2017","YAK",17,27.36,17217.8,1619.99,3.08,6,0,1,0,715,167,41,1061,10,0
"DS17",40924,"07-27-2017","YAK",16,26.21,17847.8,1590.02,2.41,5,0,1,0,463,115,38,1046,12,0
"DS17",40924,"07-28-2017","YAK",17,25.83,16745.3,1499.99,3.08,7,0,0,1,682,169,47,841,8,0
"DS17",40924,"07-29-2017","YAK",17,25.52,18897.5,1650.01,2.49,0,0,2,0,507,107,38,118,0,0
"DS17",40924,"07-30-2017","YAK",17,24.84,16587.8,1470.01,2.83,1,0,3,0,295,80,83,25,0,0
"DS17",40924,"07-31-2017","YAK",16,26.01,17270.3,1655.03,2.92,0,0,2,0,571,152,66,452,0,0
"DS17",40924,"08-04-2017","YAK",17,25.17,13018.2,930.00,2.00,0,0,0,0,315,70,58,0,5,0
"DS17",40924,"08-05-2017","YAK",18,27.34,21154.6,1530.01,3.00,0,0,0,0,232,37,102,36,1,0
"DS17",40924,"08-06-2017","YAK",19,29.18,19422.4,1619.99,3.08,0,0,0,0,337,75,91,0,0,0
"DS17",40924,"08-07-2017","YAK",10,13.47,3464.6,360.00,0,0,0,0,0,0,0,0,0,0,0
"DS17",40924,"08-08-2017","YAK",23,35.01,20682.4,1409.99,2.92,0,0,0,0,224,50,45,22,1,0
"DS17",40924,"08-09-2017","YAK",22,33.68,21994.5,1529.99,3.75,0,0,0,0,529,116,93,0,4,0
"DS17",40924,"08-10-2017","YAK",21,32.17,18215.3,1530.02,2.25,0,0,0,0,403,69,42,163,2,0
"DS17",40924,"08-11-2017","YAK",23,38.50,16010.3,1199.99,4.58,0,0,0,0,515,127,88,0,4,0
"DS17",40924,"08-12-2017","YAK",20,36.70,15905.3,1200.02,3.49,0,0,0,0,437,106,79,68,6,0
"DS17",40924,"08-13-2017","YAK",16,27.04,23096.9,1740.00,1.66,0,0,0,0,115,31,53,45,2,0
"DS17",40924,"08-14-2017","YAK",16,27.53,20367.3,1560.02,3.58,0,0,0,0,359,96,81,22,4,0
"DS17",40924,"08-15-2017","YAK",18,31.19,22256.8,1679.98,2.83,0,0,0,0,223,58,45,25,6,0
"DS17",40924,"08-16-2017","YAK",20,38.34,20892.2,1559.98,4.00,0,0,0,0,515,110,69,166,3,0
"DS17",40924,"08-17-2017","YAK",21,38.51,19002.5,1440.00,3.66,0,0,0,1,288,81,65,66,9,0
"DS17",40924,"08-18-2017","YAK",21,39.18,18162.7,1560.00,2.75,0,0,0,1,424,105,51,126,1,0
"DS17",40924,"08-19-2017","YAK",18,32.50,13805.7,1080.00,4.00,0,0,0,0,495,106,77,76,5,0
"DS17",40924,"08-20-2017","YAK",19,36.67,19999.9,1649.99,3.75,0,0,0,0,459,118,107,87,6,0
"DS17",40924,"08-21-2017","YAK",15,29.83,12861.1,1140.02,2.00,0,0,0,0,212,48,43,43,4,0
"DS17",40924,"08-22-2017","YAK",21,36.34,17690.4,1589.99,3.33,1,0,0,0,457,111,92,30,10,0
"DS17",40924,"08-23-2017","YAK",21,33.50,20472.3,1589.99,3.16,0,0,0,0,550,119,51,33,9,0
"DS17",40924,"08-24-2017","YAK",21,35.85,17532.7,1470.00,3.42,0,0,0,0,277,73,119,25,3,0
"DS17",40924,"08-25-2017","YAK",16,31.15,11600.7,990.01,1.00,0,0,0,0,61,15,25,0,0,0
"DS17",40924,"08-26-2017","YAK",17,32.16,12703.3,1019.99,3.00,0,0,0,0,187,52,55,50,7,0
"DS17",40924,"08-27-2017","YAK",12,20.74,5459.1,479.99,1.92,0,0,0,0,101,25,25,0,1,0
"DS17",40924,"08-28-2017","YAK",17,26.17,7663.9,745.00,2.33,0,0,1,0,311,69,40,164,16,0
"DS17",58200,"08-04-2017","YAK",4,7.00,3569.6,120.01,0.92,0,0,0,0,11,4,30,0,36,0
"DS17",58200,"08-05-2017","YAK",20,33.04,24356.9,1530.00,3.00,0,0,0,0,275,63,97,423,15,0
"DS17",58200,"08-06-2017","YAK",15,28.16,29133.5,2160.00,3.50,4,0,0,2,328,73,82,307,3,0
"DS17",58200,"08-07-2017","YAK",16,30.49,32650.4,2129.99,3.76,10,0,0,0,293,64,90,535,5,0
"DS17",58200,"08-08-2017","YAK",13,26.00,26771.3,2220.01,2.00,1,0,0,0,162,32,41,169,3,0
"DS17",58200,"08-09-2017","YAK",18,35.66,28818.6,2099.97,4.00,1,0,0,0,377,88,70,252,8,0
"DS17",58200,"08-10-2017","YAK",18,35.49,26666.2,2100.00,4.92,1,0,0,2,322,63,118,413,13,0
