Fishery,ADFG,Set_Date,District,Hauls,Dredge_Hrs,Est_Round_Wt,Meat_Wt,Sample_Hrs,Tanner_Count,Opilio_Count,Dungeness_Count,Halibut_Count,Discard_Count,Discard_Weight,Broken_Weight,Rem_Disc_Wt,Clapper_Count,King_Count
"DS10",58200,"09-11-2010","YAK",21,41.17,21888.1,1500.01,4.83,10,0,0,0,1296,217,53,297,30,0
"DS10",58200,"09-12-2010","YAK",19,37.83,25133.7,1739.97,5.00,14,0,0,0,1198,206,59,407,53,0
"DS10",58200,"09-13-2010","YAK",20,39.15,21424.8,1590.00,4.92,1,0,0,0,807,165,107,70,22,0
"DS10",58200,"09-14-2010","YAK",21,39.82,21373.2,1410.01,4.50,0,0,0,0,1071,199,73,71,36,0
"DS10",58200,"09-15-2010","YAK",22,41.15,22609.2,1650.00,4.84,2,0,0,0,856,148,98,92,46,0
"DS10",58200,"09-16-2010","YAK",20,39.83,20446.3,1650.00,5.00,0,0,0,0,399,73,115,71,30,0
"DS10",58200,"09-17-2010","YAK",21,41.16,23485.2,2130.03,4.75,2,0,0,1,386,58,100,7,11,0
"DS10",58200,"09-18-2010","YAK",21,40.32,18128.2,1620.02,4.59,0,0,0,0,244,35,67,0,9,0
"DS10",58200,"09-19-2010","YAK",22,40.82,19003.6,1529.97,4.42,1,0,0,0,233,52,96,0,44,0
"DS10",58200,"09-20-2010","YAK",21,40.98,18231.0,1499.99,5.00,1,0,0,0,162,28,61,0,40,0
"DS10",58200,"09-22-2010","YAK",10,19.50,10506.5,420.01,3.83,31,0,0,0,1503,113,48,145,105,0
"DS10",58200,"09-23-2010","YAK",16,31.66,26215.1,1740.01,3.92,48,0,0,0,592,68,80,205,69,0
"DS10",58200,"09-24-2010","YAK",19,37.67,18695.0,1319.99,4.00,31,0,1,1,525,93,54,42,59,0
"DS10",58200,"09-25-2010","YAK",20,40.00,16840.7,1109.96,3.00,3,0,0,0,436,84,73,72,38,0
"DS10",58200,"09-26-2010","YAK",14,26.51,8188.6,660.00,2.00,1,0,0,0,76,13,33,21,8,0
"DS10",58200,"09-27-2010","YAK",21,40.48,19467.7,1289.96,5.00,0,0,0,0,46,11,139,0,54,0
"DS10",58200,"09-28-2010","YAK",20,38.67,14574.6,1230.03,4.66,0,0,0,0,109,20,69,0,27,0
"DS10",58200,"09-29-2010","YAK",20,39.83,16686.0,1499.94,3.92,0,0,0,0,214,26,65,0,13,0
"DS10",58200,"09-30-2010","YAK",12,23.66,9064.0,839.99,1.00,0,0,0,0,25,7,42,9,10,0
"DS10",58200,"10-02-2010","YAK",4,7.83,2575.0,270.00,0.92,0,0,0,0,41,9,18,0,5,0
"DS10",58200,"10-03-2010","YAK",5,10.00,5356.3,120.01,2.00,6,0,0,0,381,57,47,144,29,0
"DS10",58200,"10-04-2010","YAK",19,38.00,20858.4,1499.99,1.00,0,0,0,0,101,17,16,0,0,0
"DS10",58200,"10-05-2010","YAK",6,12.00,3811.0,479.99,0,0,0,0,0,0,0,0,0,0,0
"DS10",58200,"10-06-2010","YAK",6,11.50,7622.4,329.99,2.83,14,0,0,0,336,53,88,143,24,0
"DS10",58200,"10-07-2010","YAK",14,27.50,20446.6,1590.00,4.00,19,0,0,0,460,60,102,274,73,0
"DS10",58200,"10-08-2010","YAK",16,31.50,26060.4,1529.99,4.00,32,0,0,0,763,111,95,265,88,0
"DS10",58200,"10-09-2010","YAK",14,27.16,17304.7,1380.00,3.92,33,0,0,0,690,114,69,366,45,0
"DS10",58200,"10-10-2010","YAK",20,38.83,20909.7,1440.01,3.00,92,0,0,0,613,74,42,17,39,0
"DS10",58200,"10-11-2010","YAK",18,35.67,22661.2,1620.01,4.00,28,0,0,0,738,136,79,360,99,0
"DS10",58200,"10-12-2010","YAK",6,12.00,6077.1,750.00,0,0,0,0,0,0,0,0,0,0,0
"DS10",58200,"10-13-2010","YAK",4,7.67,5201.9,149.99,0,0,0,0,0,0,0,0,0,0,0
"DS10",58200,"10-14-2010","YAK",18,35.67,20189.2,1770.03,4.83,18,0,0,0,1008,152,107,415,162,0
"DS10",58200,"10-15-2010","YAK",16,31.50,21167.4,1680.01,3.92,9,0,0,0,1108,159,52,195,101,0
"DS10",58200,"10-16-2010","YAK",18,35.00,23072.8,1589.99,3.58,34,0,0,0,834,108,100,63,133,0
"DS10",58200,"10-17-2010","YAK",15,29.67,18695.3,1589.97,3.00,4,0,0,0,138,50,69,56,37,0
"DS10",58200,"10-18-2010","YAK",5,10.00,2987.0,269.99,0,0,0,0,0,0,0,0,0,0,0
"DS10",58200,"10-19-2010","YAK",10,19.66,17150.2,779.99,3.92,64,0,0,0,623,82,122,279,111,0
"DS10",58200,"10-20-2010","YAK",15,29.33,32652.4,1920.01,3.75,138,0,0,0,600,70,125,456,130,0
"DS10",58200,"10-21-2010","YAK",12,24.00,29922.8,1800.00,4.00,101,0,0,0,577,90,107,439,172,0
"DS10",58200,"10-22-2010","YAK",19,36.83,26884.6,1890.02,3.83,27,0,0,1,1117,114,96,100,106,0
"DS10",58200,"10-23-2010","YAK",19,37.50,24721.3,1710.05,4.00,1,0,0,0,487,53,43,11,46,0
"DS10",58200,"10-24-2010","YAK",20,38.16,22248.9,1560.01,4.75,4,0,0,0,728,82,93,0,129,0
"DS10",58200,"10-25-2010","YAK",20,38.99,21373.5,1747.88,5.00,22,0,0,0,1180,127,127,249,192,0
"DS10",58200,"10-26-2010","YAK",19,38.00,22609.9,1650.04,5.00,38,0,0,0,589,66,154,164,228,0
"DS10",58200,"10-27-2010","YAK",20,39.00,25287.9,1709.99,4.83,30,0,0,0,695,124,136,243,177,0
"DS10",58200,"10-28-2010","YAK",10,19.67,13029.9,1229.98,1.00,0,0,0,0,92,18,27,13,9,0
"DS10",58200,"10-29-2010","YAK",6,11.83,5871.2,300.00,0.92,3,0,0,0,88,17,30,11,22,0
"DS10",58200,"10-30-2010","YAK",18,35.83,23073.4,1739.99,3.00,26,0,0,1,313,54,93,182,170,0
"DS10",58200,"10-31-2010","YAK",18,36.00,13390.1,1410.02,2.00,1,0,0,0,191,51,53,39,48,0
"DS10",58200,"11-02-2010","YAK",9,17.17,7313.2,359.99,2.83,9,0,0,0,141,32,45,56,52,0
"DS10",58200,"11-03-2010","YAK",12,24.00,14111.8,1289.99,0,0,0,0,0,0,0,0,0,0,0
"DS10",58200,"11-04-2010","YAK",5,9.34,3708.1,149.99,2.66,7,0,0,0,337,54,58,22,68,0
"DS10",58200,"11-05-2010","YAK",13,24.84,8137.0,810.01,2.00,1,0,1,0,307,41,66,6,41,0
"DS10",58200,"11-06-2010","YAK",9,17.83,8961.5,480.01,4.92,29,0,0,0,646,112,151,77,55,0
"DS10",58200,"11-07-2010","YAK",21,41.33,15450.0,1230.00,4.83,20,0,0,1,641,105,146,48,157,0
"DS10",58200,"11-08-2010","YAK",11,22.00,11639.5,929.99,1.00,5,0,0,0,81,12,32,51,26,0
"ES10",40924,"08-18-2010","EKI",14,21.34,18609.6,900.01,3.08,4,0,0,0,53,23,91,177,23,0
"ES10",40924,"08-19-2010","EKI",20,32.34,30889.3,2160.01,3.83,0,0,0,0,65,34,159,17,57,0
"ES10",40924,"08-20-2010","EKI",22,34.67,30348.4,1979.97,3.91,0,0,0,0,59,26,104,0,45,0
"ES10",40924,"08-21-2010","EKI",22,34.36,23532.2,1710.00,3.91,0,0,0,0,72,34,157,13,47,0
"ES10",40924,"08-22-2010","EKI",23,38.56,24560.2,1695.02,3.99,0,0,0,0,90,40,177,58,55,0
"KS10",32554,"07-03-2010","KSH",2,3.00,963.0,0.00,0.75,0,0,0,0,8,2,1,0,1,0
"KS10",32554,"07-04-2010","KSH",24,34.99,19969.4,1290.02,3.58,23,0,0,1,577,195,42,737,41,0
"KS10",32554,"07-05-2010","KSH",24,34.71,19411.8,1800.01,3.59,19,0,0,0,726,207,60,695,56,0
"KS10",32554,"07-06-2010","KSH",24,36.00,19716.0,2160.01,3.75,24,0,0,1,812,222,46,623,53,0
"KS10",32554,"07-07-2010","KSH",24,35.16,20679.2,1799.99,3.67,5,0,0,1,692,211,54,342,47,0
"KS10",32554,"07-08-2010","KSH",24,35.83,16015.9,1439.99,3.75,20,0,0,1,792,210,54,491,89,0
"KS10",32554,"07-09-2010","KSH",24,35.49,17333.9,1800.01,3.67,11,0,0,0,536,169,42,329,78,0
"KS10",32554,"07-10-2010","KSH",24,35.66,19006.5,1440.00,3.67,96,0,0,1,695,213,56,209,124,0
"KS10",32554,"07-11-2010","KSH",24,34.66,22757.3,1799.99,3.59,56,0,0,0,509,164,50,742,161,0
"KS10",32554,"07-12-2010","KSH",24,35.49,25493.9,2520.03,3.67,57,0,0,0,680,208,70,750,97,0
"KS10",32554,"07-13-2010","KSH",24,35.49,22199.6,1799.96,3.75,93,0,0,2,605,197,88,509,133,0
"KS10",32554,"07-14-2010","KSH",17,24.32,14901.0,1440.02,1.33,7,0,0,1,255,76,34,232,27,0
"KS10",32554,"07-15-2010","KSH",20,31.00,25341.7,2160.00,3.83,35,0,0,0,558,208,76,1302,137,0
"KS10",32554,"07-16-2010","KSH",22,32.99,22858.4,2160.01,3.76,28,0,0,1,447,150,123,118,186,0
"KS10",32554,"07-17-2010","KSH",24,31.92,18955.9,1800.00,3.35,72,0,0,0,339,113,77,40,111,0
"KS10",32554,"07-18-2010","KSH",24,33.45,20070.8,2160.00,3.51,55,0,0,1,645,177,84,545,129,0
"KS10",32554,"07-19-2010","KSH",24,34.14,16776.5,1440.03,3.75,11,0,0,0,713,202,63,264,56,0
"KS10",32554,"07-20-2010","KSH",16,22.96,12366.9,1250.00,1.67,11,0,0,0,203,66,36,83,31,0
"KS10",32554,"07-23-2010","KSH",20,27.29,14850.2,1079.99,3.35,14,0,0,0,490,142,108,89,125,0
"KS10",32554,"07-24-2010","KSH",24,32.26,17536.9,1795.00,3.43,28,0,0,0,444,150,116,140,195,0
"KS10",32554,"07-25-2010","KSH",24,33.62,17739.2,1800.02,3.51,16,0,0,0,554,160,89,25,160,0
"KS10",32554,"07-26-2010","KSH",24,33.79,16674.8,1440.00,3.59,17,0,0,0,550,169,95,46,158,0
"KS10",32554,"07-27-2010","KSH",24,34.81,14292.9,1440.04,3.67,49,0,0,0,512,145,88,46,174,0
"KS10",32554,"07-28-2010","KSH",23,33.14,19006.5,1800.00,3.59,52,0,0,0,740,206,57,127,223,0
"KS10",32554,"07-29-2010","KSH",24,33.46,19817.4,1429.99,3.43,23,0,0,0,720,203,67,49,283,0
"KS10",32554,"07-30-2010","KSH",22,35.65,14495.4,1349.96,4.08,10,0,0,1,539,167,77,89,243,0
"KS10",32554,"07-31-2010","KSH",23,34.74,15104.1,1439.97,3.50,24,0,0,0,525,143,28,181,96,0
"KS10",32554,"08-01-2010","KSH",23,34.83,16016.1,1800.00,3.92,44,0,0,0,516,180,65,86,99,0
"KS10",32554,"08-02-2010","KSH",24,35.15,14292.6,1440.00,3.67,21,0,0,1,555,155,60,117,86,0
"KS10",32554,"08-03-2010","KSH",24,34.65,14292.8,1439.99,3.59,21,0,0,0,349,129,80,19,174,0
"KS10",32554,"08-04-2010","KSH",16,22.08,7805.4,770.00,2.92,23,0,0,0,411,105,39,4,87,0
"KS10",32554,"08-05-2010","KSH",12,19.01,6842.3,720.00,4.24,45,0,0,1,539,155,46,77,114,0
"KS10",32554,"08-06-2010","KSH",1,2.00,912.3,60.00,0,0,0,0,0,0,0,0,0,0,0
"KS10",40924,"07-01-2010","KSH",23,33.67,15509.3,1199.98,2.92,8,0,0,0,562,188,43,463,23,0
"KS10",40924,"07-02-2010","KSH",21,31.67,15813.2,1739.99,4.24,43,0,0,0,575,173,44,810,43,0
"KS10",40924,"07-03-2010","KSH",21,31.17,16573.5,1469.99,3.75,17,0,0,0,649,222,58,450,31,0
"KS10",40924,"07-04-2010","KSH",15,22.67,12113.5,810.00,3.25,8,0,0,0,386,139,30,390,21,0
"KS10",40924,"07-07-2010","KSH",18,23.74,8616.1,839.98,2.92,1,0,7,2,478,147,44,505,96,0
"KS10",40924,"07-08-2010","KSH",24,30.14,16877.9,1050.00,3.00,16,0,28,1,462,163,39,652,76,0
"KS10",40924,"07-09-2010","KSH",24,33.24,16827.0,1620.01,3.26,16,0,42,3,675,235,52,816,119,0
"KS10",40924,"07-10-2010","KSH",17,23.92,9680.7,600.03,2.25,32,0,0,0,335,105,50,236,14,0
"KS10",40924,"07-11-2010","KSH",24,33.08,24986.9,1799.98,3.67,6,0,0,1,638,215,72,650,27,0
"KS10",40924,"07-12-2010","KSH",23,34.00,21692.8,2399.97,3.75,31,0,0,0,607,203,78,876,43,0
"KS10",40924,"07-13-2010","KSH",24,34.92,20070.7,2130.02,3.58,24,0,0,0,674,220,59,555,22,0
"KS10",40924,"07-14-2010","KSH",24,35.83,19006.3,2160.00,3.67,8,0,0,1,580,207,49,443,35,0
"KS10",40924,"07-15-2010","KSH",23,34.50,19513.1,1710.01,3.75,15,0,0,0,470,155,60,217,47,0
"KS10",40924,"07-16-2010","KSH",24,36.84,20222.8,1950.01,3.75,15,0,0,0,490,205,65,732,29,0
"KS10",40924,"07-17-2010","KSH",24,35.83,20679.0,1769.99,3.67,11,0,0,1,512,172,49,626,29,0
"KS10",40924,"07-18-2010","KSH",24,36.00,18347.3,1919.99,3.75,21,0,0,0,521,178,45,455,27,0
"KS10",40924,"07-19-2010","KSH",23,33.00,15103.9,1559.97,3.75,16,0,0,0,410,143,28,454,26,0
"KS10",40924,"07-20-2010","KSH",22,32.99,14039.2,1319.99,3.75,36,0,0,0,645,230,62,483,55,0
"KS10",40924,"07-23-2010","KSH",16,24.00,15154.4,1680.00,3.00,4,0,0,0,554,185,38,342,48,0
"KS10",40924,"07-24-2010","KSH",21,31.84,16776.4,1620.01,3.75,38,0,0,0,569,199,65,671,60,0
"KS10",40924,"07-25-2010","KSH",23,34.50,16269.7,1890.00,3.83,33,0,1,1,631,196,46,968,72,0
"KS10",40924,"07-26-2010","KSH",25,36.33,13228.5,1230.03,3.75,4,0,0,0,364,119,23,319,23,0
"KS10",40924,"07-27-2010","KSH",24,35.32,12671.1,1170.00,3.43,34,0,0,3,721,230,57,625,73,0
"KS10",40924,"07-28-2010","KSH",23,33.00,16827.0,1680.01,3.67,71,0,0,0,560,178,56,522,80,0
"KS10",40924,"07-29-2010","KSH",23,33.83,17688.8,1799.99,3.67,9,0,0,0,624,207,51,213,56,0
"KS10",40924,"07-30-2010","KSH",22,33.50,15053.0,1350.00,1.17,1,0,0,0,147,52,6,40,21,0
"KS10",40924,"07-31-2010","KSH",25,36.08,19462.4,2040.05,3.75,25,0,0,2,639,207,79,267,49,0
"KS10",40924,"08-01-2010","KSH",25,37.16,18550.0,1800.01,3.75,3,0,0,1,295,97,100,118,41,0
"KS10",40924,"08-02-2010","KSH",25,36.99,17030.1,1680.00,3.75,7,0,0,1,543,175,83,310,39,0
"KS10",40924,"08-03-2010","KSH",25,35.98,16371.1,1680.02,3.59,15,0,0,0,446,156,93,32,57,0
"KS10",40924,"08-04-2010","KSH",25,36.99,20628.4,2009.99,3.67,12,0,0,0,466,150,100,129,74,0
"KS10",40924,"08-05-2010","KSH",2,2.83,1875.3,150.00,0.67,1,0,0,0,133,35,26,0,19,0
"KS10",40924,"08-07-2010","KNE",24,34.66,12356.6,1380.00,3.75,0,0,0,2,192,68,150,17,21,0
"KS10",40924,"08-08-2010","KNE",25,32.55,13444.0,1500.03,3.51,7,0,0,2,270,101,86,23,28,0
"KS10",40924,"08-09-2010","KNE",23,31.41,9489.7,960.00,0,0,0,0,0,0,0,0,0,0,0
"KS10",40924,"08-10-2010","KNE",25,32.09,16113.0,1560.00,4.00,81,0,0,4,583,191,100,533,50,0
"KS10",40924,"08-11-2010","KNE",24,31.91,13641.4,1620.01,4.09,17,0,0,2,176,64,189,99,34,0
"KS10",40924,"08-12-2010","KNE",23,36.85,16359.9,1829.99,4.32,50,0,0,8,57,22,245,215,23,0
"KS10",40924,"08-13-2010","KNE",22,31.59,10428.8,870.02,3.75,30,0,0,4,93,30,171,27,16,0
"KS10",40924,"08-14-2010","KNE",8,13.67,2421.8,299.99,0,0,0,0,0,0,0,0,0,0,0
"KS10",54966,"07-15-2010","KSH",8,10.62,5271.2,440.00,6.84,5,0,0,0,192,52,46,0,22,0
"KS10",54966,"07-16-2010","KSH",8,10.16,5372.6,491.01,6.32,2,0,0,0,250,64,55,0,23,0
"KS10",54966,"07-17-2010","KSH",9,11.50,7197.2,569.00,6.30,28,0,0,0,161,47,49,5,23,0
"KS10",54966,"07-18-2010","KSH",8,10.45,7501.2,776.00,5.50,32,0,0,1,229,50,27,5,19,0
"KS10",54966,"07-19-2010","KSH",9,11.49,6487.6,568.99,4.92,14,0,0,0,156,44,31,0,30,0
"KS10",54966,"07-20-2010","KSH",8,11.32,5119.0,517.00,5.74,10,0,0,0,175,50,34,0,31,0
"KS10",54966,"07-21-2010","KSH",7,7.58,3395.9,413.98,4.08,3,0,0,0,254,62,40,0,13,0
"KS10",54966,"07-28-2010","KSH",14,17.01,8261.4,712.01,6.17,39,0,0,0,440,117,40,0,48,0
"KS10",54966,"07-29-2010","KSH",17,19.41,7906.9,712.01,6.50,15,0,0,0,612,150,38,22,45,0
"KS10",54966,"07-30-2010","KSH",8,9.99,2280.8,332.01,4.33,7,0,0,0,236,75,43,0,5,0
"KS10",54966,"07-31-2010","KSH",7,8.75,3902.6,380.02,5.92,19,0,0,0,529,116,43,0,43,0
"KS10",54966,"08-03-2010","KSH",11,14.26,6740.9,516.04,6.51,30,0,0,2,799,209,52,0,74,0
"KS10",54966,"08-04-2010","KSH",16,18.68,8363.0,723.01,5.92,30,0,0,0,758,242,24,82,56,0
"KS10",54966,"08-05-2010","KSH",14,16.68,7906.7,723.02,5.84,14,0,0,1,419,99,31,0,54,0
"KS10",54966,"08-06-2010","KSH",6,5.81,2382.0,697.01,1.33,1,0,0,0,134,40,7,7,16,0
"KS10",54966,"08-12-2010","KNE",13,13.17,3855.3,369.00,5.08,0,0,0,1,30,14,54,0,36,0
"KS10",54966,"08-13-2010","KNE",14,15.19,5338.1,528.02,4.92,155,0,0,0,213,41,53,0,31,0
"KS10",54966,"08-14-2010","KNE",1,1.00,494.3,53.00,0,0,0,0,0,0,0,0,0,0,0
"KS10",54966,"08-19-2010","KNE",6,6.00,5832.1,272.01,5.00,463,0,0,0,398,91,55,0,31,0
"KS10",54966,"08-20-2010","KNE",9,8.92,7463.2,519.98,4.92,256,0,0,2,375,97,44,0,31,0
"KS10",54966,"08-21-2010","KNE",13,12.84,8501.4,643.01,5.00,302,0,0,2,492,123,38,0,31,0
"KS10",54966,"08-22-2010","KNE",15,15.50,8254.3,853.03,5.25,98,0,0,0,347,98,37,17,47,0
"KS10",54966,"08-24-2010","KNE",5,5.67,1235.7,109.00,4.50,27,0,0,0,61,18,17,0,34,0
"KS10",54966,"08-25-2010","KNE",16,18.08,8797.7,652.01,5.83,277,0,0,3,503,125,65,21,129,0
"KS10",54966,"08-26-2010","KNE",8,10.00,6573.7,529.99,5.00,481,0,0,1,434,140,49,84,83,0
"KS10",54966,"08-27-2010","KNE",4,5.08,3163.2,696.01,1.17,36,0,0,1,42,13,9,0,27,0
"KS10",58200,"07-01-2010","KSH",15,29.34,21692.7,2010.02,3.00,9,0,0,1,135,31,58,0,17,0
"KS10",58200,"07-02-2010","KSH",21,40.84,23669.0,2100.00,3.83,5,0,0,1,348,79,74,15,36,0
"KS10",58200,"07-03-2010","KSH",20,39.49,24784.1,2430.00,4.84,20,0,0,1,500,113,81,33,47,0
