Fishery,District,RACE_Code,Sex,Size_Grp,Sampfrac_Num_Crab
KS16,KNE,68560,1,153,1.6
KS16,KNE,68560,2,16,1
KS16,KNE,68560,2,16,1.2
KS16,KNE,68560,2,21,1
KS16,KNE,68560,2,22,1.2
KS16,KNE,68560,2,22,1.8
KS16,KNE,68560,2,22,3
KS16,KNE,68560,2,22,1
KS16,KNE,68560,2,22,3
KS16,KNE,68560,2,23,1
KS16,KNE,68560,2,23,3
KS16,KNE,68560,2,23,1.9
KS16,KNE,68560,2,23,1
KS16,KNE,68560,2,23,1
KS16,KNE,68560,2,23,3
KS16,KNE,68560,2,23,1
KS16,KNE,68560,2,24,1
KS16,KNE,68560,2,24,1.9
KS16,KNE,68560,2,25,1.8
KS16,KNE,68560,2,26,1.8
KS16,KNE,68560,2,27,1
KS16,KNE,68560,2,27,6.7
KS16,KNE,68560,2,27,1.9
KS16,KNE,68560,2,28,1.8
KS16,KNE,68560,2,28,1.6
KS16,KNE,68560,2,28,1
KS16,KNE,68560,2,29,1.2
KS16,KNE,68560,2,30,1.4
KS16,KNE,68560,2,30,1.9
KS16,KNE,68560,2,30,1.8
KS16,KNE,68560,2,30,1
KS16,KNE,68560,2,30,1
KS16,KNE,68560,2,30,1.2
KS16,KNE,68560,2,31,1
KS16,KNE,68560,2,32,1
KS16,KNE,68560,2,32,1.1
KS16,KNE,68560,2,32,1.1
KS16,KNE,68560,2,32,6.7
KS16,KNE,68560,2,33,6.7
KS16,KNE,68560,2,34,1
KS16,KNE,68560,2,35,3
KS16,KNE,68560,2,37,1.1
KS16,KNE,68560,2,38,1.8
KS16,KNE,68560,2,39,1
KS16,KNE,68560,2,40,1.3
KS16,KNE,68560,2,42,3
KS16,KNE,68560,2,42,6.7
KS16,KNE,68560,2,45,1
KS16,KNE,68560,2,45,1
KS16,KNE,68560,2,46,6.7
KS16,KNE,68560,2,47,2.6
KS16,KNE,68560,2,47,1.6
KS16,KNE,68560,2,49,1
KS16,KNE,68560,2,52,1
KS16,KNE,68560,2,52,1.1
KS16,KNE,68560,2,54,7.1
KS16,KNE,68560,2,54,1.8
KS16,KNE,68560,2,55,1.3
KS16,KNE,68560,2,58,3
KS16,KNE,68560,2,58,1
KS16,KNE,68560,2,58,1.6
KS16,KNE,68560,2,58,7.1
KS16,KNE,68560,2,59,7.1
KS16,KNE,68560,2,59,1.3
KS16,KNE,68560,2,60,1.8
KS16,KNE,68560,2,60,7.8
KS16,KNE,68560,2,60,1.6
KS16,KNE,68560,2,60,1.6
KS16,KNE,68560,2,61,7.1
KS16,KNE,68560,2,62,1
KS16,KNE,68560,2,62,7.1
KS16,KNE,68560,2,63,3.4
KS16,KNE,68560,2,63,1.2
KS16,KNE,68560,2,63,1.4
KS16,KNE,68560,2,65,3.4
KS16,KNE,68560,2,65,1.3
KS16,KNE,68560,2,66,7.8
KS16,KNE,68560,2,67,3.4
KS16,KNE,68560,2,67,3
KS16,KNE,68560,2,67,1
KS16,KNE,68560,2,68,1.3
KS16,KNE,68560,2,68,1.3
KS16,KNE,68560,2,68,1
KS16,KNE,68560,2,68,1.6
KS16,KNE,68560,2,68,1.5
KS16,KNE,68560,2,69,1.8
KS16,KNE,68560,2,69,3.4
KS16,KNE,68560,2,69,3.4
KS16,KNE,68560,2,70,5.9
KS16,KNE,68560,2,70,3
KS16,KNE,68560,2,71,7.8
KS16,KNE,68560,2,71,1.8
KS16,KNE,68560,2,71,5.9
KS16,KNE,68560,2,71,1.7
KS16,KNE,68560,2,72,1.2
KS16,KNE,68560,2,72,1
KS16,KNE,68560,2,72,7.1
KS16,KNE,68560,2,73,3
KS16,KNE,68560,2,73,1.7
KS16,KNE,68560,2,73,1.3
KS16,KNE,68560,2,74,1.2
KS16,KNE,68560,2,74,1.6
KS16,KNE,68560,2,74,1
KS16,KNE,68560,2,74,1.7
KS16,KNE,68560,2,75,7.8
KS16,KNE,68560,2,75,1.1
KS16,KNE,68560,2,75,1.6
KS16,KNE,68560,2,75,1
KS16,KNE,68560,2,76,1
KS16,KNE,68560,2,76,1
KS16,KNE,68560,2,76,7.8
KS16,KNE,68560,2,77,1.6
KS16,KNE,68560,2,77,1
KS16,KNE,68560,2,78,1
KS16,KNE,68560,2,79,1
KS16,KNE,68560,2,80,1.6
KS16,KNE,68560,2,80,2.6
KS16,KNE,68560,2,80,1.5
KS16,KNE,68560,2,81,5.9
KS16,KNE,68560,2,82,1.6
KS16,KNE,68560,2,83,1
KS16,KNE,68560,2,83,1.7
KS16,KNE,68560,2,84,7.8
KS16,KNE,68560,2,84,1
KS16,KNE,68560,2,85,3
KS16,KNE,68560,2,87,1
KS16,KNE,68560,2,89,1
KS16,KNE,68560,2,90,1.6
KS16,KNE,68560,2,90,3.4
KS16,KNE,68560,2,91,1
KS16,KNE,68560,2,92,1
KS16,KNE,68560,2,93,1.6
KS16,KNE,68560,2,93,1.3
KS16,KNE,68560,2,93,3.4
KS16,KNE,68560,2,93,1
KS16,KNE,68560,2,93,1
KS16,KNE,68560,2,95,5.9
KS16,KNE,68560,2,97,1.6
KS16,KNE,68560,2,105,1.7
KS16,KSH,68560,1,15,1
KS16,KSH,68560,1,16,2.4
KS16,KSH,68560,1,16,1
KS16,KSH,68560,1,17,1
KS16,KSH,68560,1,18,1.5
KS16,KSH,68560,1,18,1.3
KS16,KSH,68560,1,18,2
KS16,KSH,68560,1,18,2.4
KS16,KSH,68560,1,21,2.3
KS16,KSH,68560,1,21,2.3
KS16,KSH,68560,1,21,1.3
KS16,KSH,68560,1,21,2.3
KS16,KSH,68560,1,21,1
KS16,KSH,68560,1,21,1
KS16,KSH,68560,1,22,1.3
KS16,KSH,68560,1,22,2
KS16,KSH,68560,1,23,1
KS16,KSH,68560,1,23,1.3
KS16,KSH,68560,1,23,2.4
KS16,KSH,68560,1,23,1.3
KS16,KSH,68560,1,23,1
KS16,KSH,68560,1,23,1
KS16,KSH,68560,1,23,1
KS16,KSH,68560,1,23,1
KS16,KSH,68560,1,23,1
KS16,KSH,68560,1,23,1.5
KS16,KSH,68560,1,23,2
KS16,KSH,68560,1,23,2
KS16,KSH,68560,1,23,2
KS16,KSH,68560,1,24,1
KS16,KSH,68560,1,24,2.4
KS16,KSH,68560,1,24,1.3
KS16,KSH,68560,1,24,1.3
KS16,KSH,68560,1,24,1.5
KS16,KSH,68560,1,24,1.3
KS16,KSH,68560,1,24,2.3
KS16,KSH,68560,1,24,1.3
KS16,KSH,68560,1,24,2
KS16,KSH,68560,1,24,1
KS16,KSH,68560,1,25,1
KS16,KSH,68560,1,25,1
KS16,KSH,68560,1,25,1.3
KS16,KSH,68560,1,25,2.4
KS16,KSH,68560,1,25,1.3
KS16,KSH,68560,1,25,1
KS16,KSH,68560,1,25,1.3
KS16,KSH,68560,1,25,1
KS16,KSH,68560,1,25,1
KS16,KSH,68560,1,25,1.5
KS16,KSH,68560,1,26,1
KS16,KSH,68560,1,27,2
KS16,KSH,68560,1,27,1.3
KS16,KSH,68560,1,28,1
KS16,KSH,68560,1,46,1
KS16,KSH,68560,1,48,1
KS16,KSH,68560,1,52,1
KS16,KSH,68560,1,53,1
KS16,KSH,68560,1,55,1.3
KS16,KSH,68560,1,57,1
KS16,KSH,68560,1,66,1
KS16,KSH,68560,1,69,1
KS16,KSH,68560,1,79,2.4
KS16,KSH,68560,1,93,1.3
KS16,KSH,68560,1,95,14.3
KS16,KSH,68560,1,96,1
KS16,KSH,68560,1,100,1
KS16,KSH,68560,1,101,1
KS16,KSH,68560,1,101,1
KS16,KSH,68560,1,102,1
KS16,KSH,68560,1,102,1
KS16,KSH,68560,1,102,1.3
KS16,KSH,68560,1,107,1
KS16,KSH,68560,1,109,1.3
KS16,KSH,68560,1,110,1
KS16,KSH,68560,1,115,1
KS16,KSH,68560,1,120,1.3
KS16,KSH,68560,1,120,1
KS16,KSH,68560,1,123,14.3
KS16,KSH,68560,1,126,1
KS16,KSH,68560,1,128,1
KS16,KSH,68560,1,131,1
KS16,KSH,68560,1,132,1
KS16,KSH,68560,1,133,1.3
KS16,KSH,68560,1,137,1
KS16,KSH,68560,1,138,1.3
KS16,KSH,68560,1,140,1
KS16,KSH,68560,1,141,14.3
KS16,KSH,68560,1,142,1.3
KS16,KSH,68560,1,142,14.3
KS16,KSH,68560,1,142,14.3
KS16,KSH,68560,1,143,1
KS16,KSH,68560,1,144,1
KS16,KSH,68560,1,145,1.3
KS16,KSH,68560,1,147,1.3
KS16,KSH,68560,1,148,1
KS16,KSH,68560,1,157,1
KS16,KSH,68560,1,158,1
KS16,KSH,68560,1,159,1
KS16,KSH,68560,1,164,1
KS16,KSH,68560,1,165,1
KS16,KSH,68560,2,8,1
KS16,KSH,68560,2,12,1
KS16,KSH,68560,2,15,1
KS16,KSH,68560,2,16,1
KS16,KSH,68560,2,16,1
KS16,KSH,68560,2,17,1
KS16,KSH,68560,2,17,1
KS16,KSH,68560,2,17,2.4
KS16,KSH,68560,2,18,1
KS16,KSH,68560,2,19,1
KS16,KSH,68560,2,19,1
KS16,KSH,68560,2,21,1.3
KS16,KSH,68560,2,22,2.3
KS16,KSH,68560,2,22,1.3
KS16,KSH,68560,2,22,1
KS16,KSH,68560,2,22,1
KS16,KSH,68560,2,23,2.3
KS16,KSH,68560,2,23,2
KS16,KSH,68560,2,23,2.3
KS16,KSH,68560,2,23,1
KS16,KSH,68560,2,23,2.3
KS16,KSH,68560,2,23,1
KS16,KSH,68560,2,23,1.5
KS16,KSH,68560,2,23,1.3
KS16,KSH,68560,2,23,1.3
KS16,KSH,68560,2,24,1
KS16,KSH,68560,2,24,1.3
KS16,KSH,68560,2,24,1.3
KS16,KSH,68560,2,24,1
KS16,KSH,68560,2,24,1.5
KS16,KSH,68560,2,24,2.4
KS16,KSH,68560,2,24,2
KS16,KSH,68560,2,24,1.3
KS16,KSH,68560,2,24,1.3
KS16,KSH,68560,2,25,2
KS16,KSH,68560,2,25,1.5
KS16,KSH,68560,2,25,2.4
KS16,KSH,68560,2,25,1.3
KS16,KSH,68560,2,25,1.3
KS16,KSH,68560,2,25,1
KS16,KSH,68560,2,25,2
KS16,KSH,68560,2,26,2
KS16,KSH,68560,2,26,1.5
KS16,KSH,68560,2,26,1.3
KS16,KSH,68560,2,26,2
KS16,KSH,68560,2,26,2.3
KS16,KSH,68560,2,26,2
KS16,KSH,68560,2,26,2
KS16,KSH,68560,2,26,2
KS16,KSH,68560,2,28,1
KS16,KSH,68560,2,30,1
KS16,KSH,68560,2,34,1
KS16,KSH,68560,2,34,1.3
KS16,KSH,68560,2,34,1
KS16,KSH,68560,2,35,1
KS16,KSH,68560,2,37,2
KS16,KSH,68560,2,38,1
KS16,KSH,68560,2,43,1
KS16,KSH,68560,2,45,1.5
KS16,KSH,68560,2,48,1
KS16,KSH,68560,2,56,1.3
KS16,KSH,68560,2,57,1
KS16,KSH,68560,2,57,1.3
KS16,KSH,68560,2,59,1
KS16,KSH,68560,2,61,1.3
KS16,KSH,68560,2,64,1
KS16,KSH,68560,2,73,1
KS16,KSH,68560,2,75,2
KS16,KSH,68560,2,81,14.3
KS16,KSH,68560,2,81,14.3
KS16,KSH,68560,2,81,1
KS16,KSH,68560,2,81,1
KS16,KSH,68560,2,82,1
KS16,KSH,68560,2,82,1
KS16,KSH,68560,2,82,2
KS16,KSH,68560,2,82,1
KS16,KSH,68560,2,83,1
KS16,KSH,68560,2,83,1
KS16,KSH,68560,2,83,1
KS16,KSH,68560,2,84,1
KS16,KSH,68560,2,84,1
KS16,KSH,68560,2,85,14.3
KS16,KSH,68560,2,85,1
KS16,KSH,68560,2,86,1
KS16,KSH,68560,2,86,14.3
KS16,KSH,68560,2,87,1
KS16,KSH,68560,2,87,1
KS16,KSH,68560,2,88,1.3
KS16,KSH,68560,2,89,14.3
KS16,KSH,68560,2,89,1.5
KS16,KSH,68560,2,90,2
KS16,KSH,68560,2,91,1
KS16,KSH,68560,2,92,1
KS16,KSH,68560,2,104,1
KS16,KSW,68560,1,11,1
KS16,KSW,68560,1,12,1
KS16,KSW,68560,1,12,1.2
KS16,KSW,68560,1,15,2
KS16,KSW,68560,1,15,1
KS16,KSW,68560,1,15,3.2
KS16,KSW,68560,1,15,3.2
KS16,KSW,68560,1,15,1
KS16,KSW,68560,1,15,1
KS16,KSW,68560,1,15,1
KS16,KSW,68560,1,16,1
KS16,KSW,68560,1,16,1.2
KS16,KSW,68560,1,16,1.3
KS16,KSW,68560,1,16,1.3
KS16,KSW,68560,1,16,2
KS16,KSW,68560,1,16,2.4
KS16,KSW,68560,1,16,1.5
KS16,KSW,68560,1,16,1
KS16,KSW,68560,1,16,2
KS16,KSW,68560,1,16,2
KS16,KSW,68560,1,17,2
KS16,KSW,68560,1,17,1.4
KS16,KSW,68560,1,17,1
KS16,KSW,68560,1,17,1.1
KS16,KSW,68560,1,17,2
KS16,KSW,68560,1,18,3.8
KS16,KSW,68560,1,18,1.3
KS16,KSW,68560,1,18,2.2
KS16,KSW,68560,1,18,1
KS16,KSW,68560,1,18,1.1
KS16,KSW,68560,1,19,2.2
KS16,KSW,68560,1,19,4.2
KS16,KSW,68560,1,19,4.2
KS16,KSW,68560,1,20,1.1
KS16,KSW,68560,1,20,2.1
KS16,KSW,68560,1,20,1.3
KS16,KSW,68560,1,20,1
KS16,KSW,68560,1,20,1
KS16,KSW,68560,1,20,1.1
KS16,KSW,68560,1,20,2
KS16,KSW,68560,1,20,3
KS16,KSW,68560,1,20,1.5
KS16,KSW,68560,1,20,4.7
KS16,KSW,68560,1,20,2.2
KS16,KSW,68560,1,20,1.5
KS16,KSW,68560,1,20,2
KS16,KSW,68560,1,20,2
KS16,KSW,68560,1,21,1.2
KS16,KSW,68560,1,21,1.3
KS16,KSW,68560,1,21,2.2
KS16,KSW,68560,1,21,1.2
KS16,KSW,68560,1,21,1.2
KS16,KSW,68560,1,21,1.5
KS16,KSW,68560,1,21,2
KS16,KSW,68560,1,21,1
KS16,KSW,68560,1,21,1
KS16,KSW,68560,1,21,1
KS16,KSW,68560,1,21,3.2
KS16,KSW,68560,1,22,1.4
KS16,KSW,68560,1,22,1
KS16,KSW,68560,1,22,2.1
KS16,KSW,68560,1,22,1
KS16,KSW,68560,1,22,3.2
KS16,KSW,68560,1,22,1
KS16,KSW,68560,1,22,3
KS16,KSW,68560,1,22,1.4
KS16,KSW,68560,1,22,2
KS16,KSW,68560,1,22,1
KS16,KSW,68560,1,22,1.1
KS16,KSW,68560,1,23,2.1
KS16,KSW,68560,1,23,1
KS16,KSW,68560,1,23,3.7
KS16,KSW,68560,1,23,2.1
KS16,KSW,68560,1,23,2
KS16,KSW,68560,1,23,2.5
KS16,KSW,68560,1,23,3.1
KS16,KSW,68560,1,23,3.4
KS16,KSW,68560,1,23,4.2
KS16,KSW,68560,1,23,3.2
KS16,KSW,68560,1,24,4.2
KS16,KSW,68560,1,24,4.2
KS16,KSW,68560,1,24,2.2
KS16,KSW,68560,1,25,2.1
KS16,KSW,68560,1,25,2.4
KS16,KSW,68560,1,25,1
KS16,KSW,68560,1,25,1
KS16,KSW,68560,1,25,2
KS16,KSW,68560,1,25,2.2
KS16,KSW,68560,1,25,1.6
KS16,KSW,68560,1,25,3.2
KS16,KSW,68560,1,26,2
KS16,KSW,68560,1,26,3.8
KS16,KSW,68560,1,26,3.2
KS16,KSW,68560,1,26,1
KS16,KSW,68560,1,26,1.3
KS16,KSW,68560,1,26,1.2
KS16,KSW,68560,1,26,1.4
KS16,KSW,68560,1,26,4.2
KS16,KSW,68560,1,26,1
KS16,KSW,68560,1,26,1
KS16,KSW,68560,1,26,3.8
KS16,KSW,68560,1,26,1
KS16,KSW,68560,1,26,2
KS16,KSW,68560,1,27,4.2
KS16,KSW,68560,1,27,1.5
KS16,KSW,68560,1,27,1.3
KS16,KSW,68560,1,27,3.2
KS16,KSW,68560,1,27,3.4
KS16,KSW,68560,1,27,2.2
KS16,KSW,68560,1,27,2.2
KS16,KSW,68560,1,27,2
KS16,KSW,68560,1,28,1
KS16,KSW,68560,1,28,4.2
KS16,KSW,68560,1,28,1
KS16,KSW,68560,1,28,3.8
KS16,KSW,68560,1,28,2.1
KS16,KSW,68560,1,28,1.2
KS16,KSW,68560,1,28,2.1
KS16,KSW,68560,1,28,3.4
KS16,KSW,68560,1,28,4.2
KS16,KSW,68560,1,28,4.2
KS16,KSW,68560,1,28,2.1
KS16,KSW,68560,1,29,1
KS16,KSW,68560,1,29,2.2
KS16,KSW,68560,1,29,2
KS16,KSW,68560,1,29,2
KS16,KSW,68560,1,29,3
KS16,KSW,68560,1,29,1.3
KS16,KSW,68560,1,29,1.1
KS16,KSW,68560,1,30,2
KS16,KSW,68560,1,30,3.4
KS16,KSW,68560,1,32,1
KS16,KSW,68560,1,35,1.4
KS16,KSW,68560,1,36,1.8
KS16,KSW,68560,1,36,1.6
KS16,KSW,68560,1,37,2
KS16,KSW,68560,1,37,3.2
KS16,KSW,68560,1,37,1.3
KS16,KSW,68560,1,38,1
KS16,KSW,68560,1,38,1.2
KS16,KSW,68560,1,42,1
KS16,KSW,68560,1,42,1.1
KS16,KSW,68560,1,45,1
KS16,KSW,68560,1,49,2.1
KS16,KSW,68560,1,50,3
KS16,KSW,68560,1,54,3
KS16,KSW,68560,1,54,1.2
KS16,KSW,68560,1,55,2.2
KS16,KSW,68560,1,56,2
KS16,KSW,68560,1,58,3.2
KS16,KSW,68560,1,59,4.2
KS16,KSW,68560,1,59,4.2
KS16,KSW,68560,1,64,4.2
KS16,KSW,68560,1,65,1.6
KS16,KSW,68560,1,68,1.3
KS16,KSW,68560,1,78,2
KS16,KSW,68560,1,88,1.1
KS16,KSW,68560,1,89,3.8
KS16,KSW,68560,1,89,1.5
KS16,KSW,68560,1,92,2.1
KS16,KSW,68560,1,94,3
KS16,KSW,68560,1,96,3.2
KS16,KSW,68560,1,97,2.5
KS16,KSW,68560,1,99,1.3
KS16,KSW,68560,1,101,1.3
KS16,KSW,68560,1,103,1.1
KS16,KSW,68560,1,103,2.1
KS16,KSW,68560,1,105,2.5
KS16,KSW,68560,1,115,1
KS16,KSW,68560,1,118,1.8
KS16,KSW,68560,1,120,3.1
KS16,KSW,68560,1,120,3
KS16,KSW,68560,1,123,2.5
KS16,KSW,68560,1,123,3.1
KS16,KSW,68560,1,123,1.3
KS16,KSW,68560,1,124,4.2
KS16,KSW,68560,1,125,2.5
KS16,KSW,68560,1,126,1.8
KS16,KSW,68560,1,127,3.8
KS16,KSW,68560,1,127,2.4
KS16,KSW,68560,1,127,2.1
KS16,KSW,68560,1,129,3.7
KS16,KSW,68560,1,129,2.4
KS16,KSW,68560,1,129,1.1
KS16,KSW,68560,1,129,3
KS16,KSW,68560,1,129,3.8
KS16,KSW,68560,1,130,1.5
KS16,KSW,68560,1,130,2.5
KS16,KSW,68560,1,131,1
KS16,KSW,68560,1,131,1
KS16,KSW,68560,1,131,3.1
KS16,KSW,68560,1,133,1.5
KS16,KSW,68560,1,133,1
KS16,KSW,68560,1,135,1.3
KS16,KSW,68560,1,136,2.5
KS16,KSW,68560,1,136,1.3
KS16,KSW,68560,1,136,1.8
KS16,KSW,68560,1,137,1.8
KS16,KSW,68560,1,137,1.3
KS16,KSW,68560,1,137,2.4
KS16,KSW,68560,1,137,3.8
KS16,KSW,68560,1,137,2.1
KS16,KSW,68560,1,138,1.1
KS16,KSW,68560,1,139,4.7
KS16,KSW,68560,1,140,1.5
KS16,KSW,68560,1,140,2.5
KS16,KSW,68560,1,140,1
KS16,KSW,68560,1,141,1.1
KS16,KSW,68560,1,141,2.5
KS16,KSW,68560,1,142,1.1
KS16,KSW,68560,1,142,3.7
