Fishery,District,RACE_Code,Sex,Size_Grp,Sampfrac_Num_Crab
DS10,YAK,68560,1,18,2
DS10,YAK,68560,1,18,2
DS10,YAK,68560,1,18,1
DS10,YAK,68560,1,18,1.6
DS10,YAK,68560,1,18,1
DS10,YAK,68560,1,18,1
DS10,YAK,68560,1,18,1.6
DS10,YAK,68560,1,18,1
DS10,YAK,68560,1,18,1.5
DS10,YAK,68560,1,18,1
DS10,YAK,68560,1,18,1.1
DS10,YAK,68560,1,18,2.3
DS10,YAK,68560,1,18,1
DS10,YAK,68560,1,18,1
DS10,YAK,68560,1,18,2.3
DS10,YAK,68560,1,19,1
DS10,YAK,68560,1,19,1.5
DS10,YAK,68560,1,19,1.5
DS10,YAK,68560,1,19,3.1
DS10,YAK,68560,1,19,1.5
DS10,YAK,68560,1,19,1
DS10,YAK,68560,1,19,1.5
DS10,YAK,68560,1,19,1
DS10,YAK,68560,1,19,1
DS10,YAK,68560,1,20,1.1
DS10,YAK,68560,1,20,1.5
DS10,YAK,68560,1,20,4.6
DS10,YAK,68560,1,20,1
DS10,YAK,68560,1,20,1
DS10,YAK,68560,1,20,1
DS10,YAK,68560,1,20,3.1
DS10,YAK,68560,1,20,3.4
DS10,YAK,68560,1,20,1
DS10,YAK,68560,1,21,1.5
DS10,YAK,68560,1,21,2.1
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,21,2
DS10,YAK,68560,1,21,3.6
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,21,1.4
DS10,YAK,68560,1,21,1.5
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,21,2.1
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,21,2.4
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,21,1
DS10,YAK,68560,1,22,1.7
DS10,YAK,68560,1,22,3.1
DS10,YAK,68560,1,22,1.7
DS10,YAK,68560,1,22,1.4
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1.5
DS10,YAK,68560,1,22,1.1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,2.3
DS10,YAK,68560,1,22,2.1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,2.4
DS10,YAK,68560,1,22,2.2
DS10,YAK,68560,1,22,1.6
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1.6
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1.2
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1.7
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,22,1
DS10,YAK,68560,1,23,5.7
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1.5
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,3.1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,4.1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1.4
DS10,YAK,68560,1,23,1.1
DS10,YAK,68560,1,23,2.3
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,2.4
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1.1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,23,2
DS10,YAK,68560,1,23,1.1
DS10,YAK,68560,1,23,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1.1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1.1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1.1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1.4
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1.9
DS10,YAK,68560,1,24,1.9
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1.9
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1.9
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1.5
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1.6
DS10,YAK,68560,1,24,1.9
DS10,YAK,68560,1,24,1.9
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1.1
DS10,YAK,68560,1,24,1.3
DS10,YAK,68560,1,24,2.4
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,1
DS10,YAK,68560,1,24,2.3
DS10,YAK,68560,1,24,2.3
DS10,YAK,68560,1,25,1.5
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1.1
DS10,YAK,68560,1,25,4.1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,2.4
DS10,YAK,68560,1,25,1.1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1.5
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,25,1
DS10,YAK,68560,1,26,1
DS10,YAK,68560,1,26,1
DS10,YAK,68560,1,26,2.4
DS10,YAK,68560,1,26,1
DS10,YAK,68560,1,26,1
DS10,YAK,68560,1,26,1
DS10,YAK,68560,1,26,1
DS10,YAK,68560,1,27,1.5
DS10,YAK,68560,1,27,2.3
DS10,YAK,68560,1,27,1.6
DS10,YAK,68560,1,28,1
DS10,YAK,68560,1,29,1.1
DS10,YAK,68560,1,29,1
DS10,YAK,68560,1,29,2.1
DS10,YAK,68560,1,29,1
DS10,YAK,68560,1,30,1
DS10,YAK,68560,1,30,3.4
DS10,YAK,68560,1,30,1
DS10,YAK,68560,1,30,2.4
DS10,YAK,68560,1,30,1
DS10,YAK,68560,1,30,1
DS10,YAK,68560,1,31,1.1
DS10,YAK,68560,1,31,1
DS10,YAK,68560,1,31,1
DS10,YAK,68560,1,31,1
DS10,YAK,68560,1,31,1
DS10,YAK,68560,1,32,1
DS10,YAK,68560,1,32,1.5
DS10,YAK,68560,1,32,1
DS10,YAK,68560,1,32,1
DS10,YAK,68560,1,32,1
DS10,YAK,68560,1,32,1
DS10,YAK,68560,1,32,2.4
DS10,YAK,68560,1,32,1.5
DS10,YAK,68560,1,32,1
DS10,YAK,68560,1,32,1
DS10,YAK,68560,1,32,1
DS10,YAK,68560,1,32,4.5
DS10,YAK,68560,1,32,1
DS10,YAK,68560,1,32,4.5
DS10,YAK,68560,1,33,1
DS10,YAK,68560,1,33,1
DS10,YAK,68560,1,33,1
DS10,YAK,68560,1,33,1
DS10,YAK,68560,1,33,1.3
DS10,YAK,68560,1,33,1.7
DS10,YAK,68560,1,33,1
DS10,YAK,68560,1,33,1.1
DS10,YAK,68560,1,33,1
DS10,YAK,68560,1,34,1
DS10,YAK,68560,1,34,1
DS10,YAK,68560,1,34,1
DS10,YAK,68560,1,34,1
DS10,YAK,68560,1,34,1
DS10,YAK,68560,1,34,3.6
DS10,YAK,68560,1,34,1
DS10,YAK,68560,1,34,1
DS10,YAK,68560,1,35,1
DS10,YAK,68560,1,35,1.3
DS10,YAK,68560,1,35,1.1
DS10,YAK,68560,1,35,1
DS10,YAK,68560,1,35,1
DS10,YAK,68560,1,35,1
DS10,YAK,68560,1,35,1.7
DS10,YAK,68560,1,35,1.5
DS10,YAK,68560,1,35,2.8
DS10,YAK,68560,1,36,1
DS10,YAK,68560,1,36,1
DS10,YAK,68560,1,36,2.3
DS10,YAK,68560,1,36,1
DS10,YAK,68560,1,36,2.8
DS10,YAK,68560,1,36,1
DS10,YAK,68560,1,36,2.4
DS10,YAK,68560,1,37,1
DS10,YAK,68560,1,37,1.3
DS10,YAK,68560,1,37,1.5
DS10,YAK,68560,1,41,1
DS10,YAK,68560,1,43,1
DS10,YAK,68560,1,44,1.7
DS10,YAK,68560,2,7,1
DS10,YAK,68560,2,8,1
DS10,YAK,68560,2,10,2.8
DS10,YAK,68560,2,10,1.2
DS10,YAK,68560,2,10,1
DS10,YAK,68560,2,10,1.3
DS10,YAK,68560,2,10,1
DS10,YAK,68560,2,10,1
DS10,YAK,68560,2,10,4.1
DS10,YAK,68560,2,10,1
DS10,YAK,68560,2,10,2.4
DS10,YAK,68560,2,10,2.3
DS10,YAK,68560,2,10,1
DS10,YAK,68560,2,10,2.3
DS10,YAK,68560,2,10,2.3
DS10,YAK,68560,2,10,1
DS10,YAK,68560,2,10,1
DS10,YAK,68560,2,10,2.3
DS10,YAK,68560,2,10,2.4
DS10,YAK,68560,2,10,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1.1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,2.1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,5.8
DS10,YAK,68560,2,11,1.5
DS10,YAK,68560,2,11,2.1
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,11,1.2
DS10,YAK,68560,2,11,4.1
DS10,YAK,68560,2,11,1.2
DS10,YAK,68560,2,11,1
DS10,YAK,68560,2,12,1
DS10,YAK,68560,2,12,1
DS10,YAK,68560,2,13,1
DS10,YAK,68560,2,13,5.7
DS10,YAK,68560,2,13,1.6
DS10,YAK,68560,2,13,3.4
DS10,YAK,68560,2,13,6.3
DS10,YAK,68560,2,13,1
DS10,YAK,68560,2,13,2.1
DS10,YAK,68560,2,13,1.7
DS10,YAK,68560,2,13,1
DS10,YAK,68560,2,13,1
DS10,YAK,68560,2,13,1
DS10,YAK,68560,2,13,1
DS10,YAK,68560,2,14,2.3
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1.5
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1.7
DS10,YAK,68560,2,14,1.7
DS10,YAK,68560,2,14,3.6
DS10,YAK,68560,2,14,3.6
DS10,YAK,68560,2,14,2.9
DS10,YAK,68560,2,14,2.9
DS10,YAK,68560,2,14,2.9
DS10,YAK,68560,2,14,2.9
DS10,YAK,68560,2,14,4.6
DS10,YAK,68560,2,14,4.6
DS10,YAK,68560,2,14,4.6
DS10,YAK,68560,2,14,2.2
DS10,YAK,68560,2,14,6.3
DS10,YAK,68560,2,14,6.3
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,3.1
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,2.3
DS10,YAK,68560,2,14,2.3
DS10,YAK,68560,2,14,2.1
DS10,YAK,68560,2,14,2.1
DS10,YAK,68560,2,14,1.2
DS10,YAK,68560,2,14,1.6
DS10,YAK,68560,2,14,1
DS10,YAK,68560,2,14,1.3
DS10,YAK,68560,2,15,1.6
DS10,YAK,68560,2,15,1.6
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,2.9
DS10,YAK,68560,2,15,2.9
DS10,YAK,68560,2,15,1.1
DS10,YAK,68560,2,15,1.7
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,2.9
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,3.4
DS10,YAK,68560,2,15,3.6
DS10,YAK,68560,2,15,4.6
DS10,YAK,68560,2,15,3.6
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,4.6
DS10,YAK,68560,2,15,4.6
DS10,YAK,68560,2,15,2.2
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,2.2
DS10,YAK,68560,2,15,2.2
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,2
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,6.3
DS10,YAK,68560,2,15,5.8
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,3.1
DS10,YAK,68560,2,15,3.1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,2.3
DS10,YAK,68560,2,15,2.2
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,2.1
DS10,YAK,68560,2,15,2.1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,2.2
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,2.2
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,2.1
DS10,YAK,68560,2,15,1.3
DS10,YAK,68560,2,15,2.1
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,15,5.7
DS10,YAK,68560,2,15,1
DS10,YAK,68560,2,16,1.4
DS10,YAK,68560,2,16,1
DS10,YAK,68560,2,16,3.6
DS10,YAK,68560,2,16,3.4
DS10,YAK,68560,2,16,2.4
DS10,YAK,68560,2,16,2.4
DS10,YAK,68560,2,16,2.4
DS10,YAK,68560,2,16,1
DS10,YAK,68560,2,16,1
DS10,YAK,68560,2,16,1
DS10,YAK,68560,2,16,1
DS10,YAK,68560,2,16,1
DS10,YAK,68560,2,16,1.5
DS10,YAK,68560,2,16,1
DS10,YAK,68560,2,16,1
DS10,YAK,68560,2,16,1
DS10,YAK,68560,2,16,3.1
DS10,YAK,68560,2,16,1
DS10,YAK,68560,2,16,6.3
DS10,YAK,68560,2,16,1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,2
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1.2
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1.9
DS10,YAK,68560,2,17,5.8
DS10,YAK,68560,2,17,1.4
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,17,1.1
DS10,YAK,68560,2,17,1
DS10,YAK,68560,2,18,1
DS10,YAK,68560,2,18,1
DS10,YAK,68560,2,18,1
DS10,YAK,68560,2,18,1
DS10,YAK,68560,2,18,1.5
DS10,YAK,68560,2,18,1
DS10,YAK,68560,2,18,1.3
DS10,YAK,68560,2,18,1
DS10,YAK,68560,2,18,1
DS10,YAK,68560,2,18,1
DS10,YAK,68560,2,18,1
DS10,YAK,68560,2,18,1
DS10,YAK,68560,2,18,1
DS10,YAK,68560,2,19,1.5
DS10,YAK,68560,2,19,1
DS10,YAK,68560,2,19,1
DS10,YAK,68560,2,20,1
DS10,YAK,68560,2,20,1
DS10,YAK,68560,2,20,1
DS10,YAK,68560,2,20,1
DS10,YAK,68560,2,20,1
DS10,YAK,68560,2,20,1.5
DS10,YAK,68560,2,20,2.3
DS10,YAK,68560,2,20,2.1
DS10,YAK,68560,2,21,1
DS10,YAK,68560,2,21,1
DS10,YAK,68560,2,21,1
DS10,YAK,68560,2,21,2.1
DS10,YAK,68560,2,21,1
DS10,YAK,68560,2,21,1
DS10,YAK,68560,2,21,1
DS10,YAK,68560,2,21,2
DS10,YAK,68560,2,21,1.6
DS10,YAK,68560,2,21,1
DS10,YAK,68560,2,21,1.7
DS10,YAK,68560,2,21,1.1
DS10,YAK,68560,2,21,1
DS10,YAK,68560,2,21,1.6
DS10,YAK,68560,2,21,1
DS10,YAK,68560,2,21,1.6
DS10,YAK,68560,2,21,1
DS10,YAK,68560,2,21,1
DS10,YAK,68560,2,21,1.1
DS10,YAK,68560,2,22,1
DS10,YAK,68560,2,22,1.4
DS10,YAK,68560,2,22,1
DS10,YAK,68560,2,22,1
DS10,YAK,68560,2,22,1
DS10,YAK,68560,2,22,2.4
DS10,YAK,68560,2,22,2
DS10,YAK,68560,2,22,5.8
DS10,YAK,68560,2,22,1.2
DS10,YAK,68560,2,22,1.5
DS10,YAK,68560,2,22,1.5
DS10,YAK,68560,2,22,2.3
DS10,YAK,68560,2,22,2.4
DS10,YAK,68560,2,22,1.6
DS10,YAK,68560,2,22,1
DS10,YAK,68560,2,22,1
DS10,YAK,68560,2,22,1.1
DS10,YAK,68560,2,22,1
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1.5
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1.5
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,2.3
DS10,YAK,68560,2,23,1.1
DS10,YAK,68560,2,23,1.9
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1.4
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1.4
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,23,1.5
DS10,YAK,68560,2,23,1
DS10,YAK,68560,2,24,2.3
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,1.1
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,2.3
DS10,YAK,68560,2,24,1.6
DS10,YAK,68560,2,24,1.6
DS10,YAK,68560,2,24,1.6
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,2.8
DS10,YAK,68560,2,24,2.8
DS10,YAK,68560,2,24,2.8
DS10,YAK,68560,2,24,2.8
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,5.8
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,24,1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1.1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,4.1
DS10,YAK,68560,2,25,1.5
DS10,YAK,68560,2,25,1.5
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,2.1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1
DS10,YAK,68560,2,25,1
