Fishery,District,RACE_Code,Sex,Size_Grp,Sampfrac_Num_Crab
KS17,KNE,68560,1,77,1.7
KS17,KNE,68560,1,79,4.4
KS17,KNE,68560,1,81,1
KS17,KNE,68560,1,82,1.5
KS17,KNE,68560,1,83,1.5
KS17,KNE,68560,1,84,1.7
KS17,KNE,68560,1,85,4.4
KS17,KNE,68560,1,85,1.1
KS17,KNE,68560,1,85,1
KS17,KNE,68560,1,85,4.4
KS17,KNE,68560,1,85,4.4
KS17,KNE,68560,1,88,1
KS17,KNE,68560,1,88,2.2
KS17,KNE,68560,1,89,1.7
KS17,KNE,68560,1,92,1.7
KS17,KNE,68560,1,92,1.1
KS17,KNE,68560,1,93,1.7
KS17,KNE,68560,1,93,1.7
KS17,KNE,68560,1,94,1.5
KS17,KNE,68560,1,94,1.7
KS17,KNE,68560,1,95,1.8
KS17,KNE,68560,1,96,1
KS17,KNE,68560,1,96,1.8
KS17,KNE,68560,1,96,1.2
KS17,KNE,68560,1,97,1.6
KS17,KNE,68560,1,97,1.7
KS17,KNE,68560,1,98,1.2
KS17,KNE,68560,1,99,1
KS17,KNE,68560,1,99,1.7
KS17,KNE,68560,1,100,1.5
KS17,KNE,68560,1,100,4.4
KS17,KNE,68560,1,100,1.8
KS17,KNE,68560,1,101,1.7
KS17,KNE,68560,1,102,1
KS17,KNE,68560,1,102,1.3
KS17,KNE,68560,1,103,1
KS17,KNE,68560,1,103,1.3
KS17,KNE,68560,1,104,1
KS17,KNE,68560,1,108,1.6
KS17,KNE,68560,1,108,1.5
KS17,KNE,68560,1,109,1.2
KS17,KNE,68560,1,109,1.6
KS17,KNE,68560,1,110,1.6
KS17,KNE,68560,1,111,1.3
KS17,KNE,68560,1,115,1.2
KS17,KNE,68560,1,118,2.2
KS17,KNE,68560,1,123,1
KS17,KNE,68560,1,123,1.6
KS17,KNE,68560,1,124,1
KS17,KNE,68560,1,126,1
KS17,KNE,68560,1,127,2.2
KS17,KNE,68560,1,128,1.6
KS17,KNE,68560,1,129,1.6
KS17,KNE,68560,1,129,1.7
KS17,KNE,68560,1,130,1.9
KS17,KNE,68560,1,138,2.2
KS17,KNE,68560,1,147,2.2
KS17,KNE,68560,2,17,1.9
KS17,KNE,68560,2,18,1
KS17,KNE,68560,2,24,5.9
KS17,KNE,68560,2,25,5.9
KS17,KNE,68560,2,25,1
KS17,KNE,68560,2,29,1
KS17,KNE,68560,2,30,1
KS17,KNE,68560,2,31,1.9
KS17,KNE,68560,2,34,1
KS17,KNE,68560,2,38,5.9
KS17,KNE,68560,2,38,1
KS17,KNE,68560,2,38,1
KS17,KNE,68560,2,39,1
KS17,KNE,68560,2,45,1
KS17,KNE,68560,2,45,1
KS17,KNE,68560,2,46,1
KS17,KNE,68560,2,47,1
KS17,KNE,68560,2,50,1.8
KS17,KNE,68560,2,51,1.5
KS17,KNE,68560,2,52,1.3
KS17,KNE,68560,2,52,1.7
KS17,KNE,68560,2,54,1.7
KS17,KNE,68560,2,54,1.1
KS17,KNE,68560,2,55,1.6
KS17,KNE,68560,2,57,1
KS17,KNE,68560,2,58,6.9
KS17,KNE,68560,2,58,1.3
KS17,KNE,68560,2,59,1.5
KS17,KNE,68560,2,59,1
KS17,KNE,68560,2,60,1
KS17,KNE,68560,2,60,6.9
KS17,KNE,68560,2,60,1.6
KS17,KNE,68560,2,60,1
KS17,KNE,68560,2,61,1.6
KS17,KNE,68560,2,61,1.5
KS17,KNE,68560,2,62,6.9
KS17,KNE,68560,2,62,6.9
KS17,KNE,68560,2,62,1.2
KS17,KNE,68560,2,62,1
KS17,KNE,68560,2,62,1.2
KS17,KNE,68560,2,63,1.5
KS17,KNE,68560,2,63,1.9
KS17,KNE,68560,2,63,1.6
KS17,KNE,68560,2,63,1
KS17,KNE,68560,2,63,1.8
KS17,KNE,68560,2,64,1.6
KS17,KNE,68560,2,64,1.1
KS17,KNE,68560,2,64,1
KS17,KNE,68560,2,65,1.7
KS17,KNE,68560,2,65,3.1
KS17,KNE,68560,2,65,1
KS17,KNE,68560,2,65,1.5
KS17,KNE,68560,2,65,1.7
KS17,KNE,68560,2,65,1.6
KS17,KNE,68560,2,65,1.6
KS17,KNE,68560,2,66,2.2
KS17,KNE,68560,2,66,6.9
KS17,KNE,68560,2,66,1.6
KS17,KNE,68560,2,66,1
KS17,KNE,68560,2,67,1.6
KS17,KNE,68560,2,67,2.2
KS17,KNE,68560,2,67,1.3
KS17,KNE,68560,2,67,1.8
KS17,KNE,68560,2,68,2.2
KS17,KNE,68560,2,68,3.1
KS17,KNE,68560,2,68,1.6
KS17,KNE,68560,2,68,4.4
KS17,KNE,68560,2,68,1.3
KS17,KNE,68560,2,68,1.3
KS17,KNE,68560,2,68,1.5
KS17,KNE,68560,2,68,1.8
KS17,KNE,68560,2,68,1.8
KS17,KNE,68560,2,69,1.6
KS17,KNE,68560,2,69,2.2
KS17,KNE,68560,2,69,1.6
KS17,KNE,68560,2,69,1
KS17,KNE,68560,2,69,2.2
KS17,KNE,68560,2,69,1.8
KS17,KNE,68560,2,70,1
KS17,KNE,68560,2,70,1.8
KS17,KNE,68560,2,70,1.8
KS17,KNE,68560,2,70,1.1
KS17,KNE,68560,2,71,1.7
KS17,KNE,68560,2,71,2.2
KS17,KNE,68560,2,71,1.5
KS17,KNE,68560,2,71,1.5
KS17,KNE,68560,2,71,6.9
KS17,KNE,68560,2,72,1
KS17,KNE,68560,2,72,3.1
KS17,KNE,68560,2,72,1.9
KS17,KNE,68560,2,72,1.7
KS17,KNE,68560,2,72,1.6
KS17,KNE,68560,2,73,1.6
KS17,KNE,68560,2,73,3.1
KS17,KNE,68560,2,73,1.6
KS17,KNE,68560,2,74,3.1
KS17,KNE,68560,2,74,1.6
KS17,KNE,68560,2,74,2.2
KS17,KNE,68560,2,74,1.6
KS17,KNE,68560,2,75,1
KS17,KNE,68560,2,75,3.1
KS17,KNE,68560,2,75,2.2
KS17,KNE,68560,2,75,1.7
KS17,KNE,68560,2,75,1.8
KS17,KNE,68560,2,75,1.6
KS17,KNE,68560,2,75,5.9
KS17,KNE,68560,2,75,1.6
KS17,KNE,68560,2,76,1.7
KS17,KNE,68560,2,76,1.8
KS17,KNE,68560,2,76,2.2
KS17,KNE,68560,2,76,1.5
KS17,KNE,68560,2,76,1
KS17,KNE,68560,2,76,1
KS17,KNE,68560,2,76,1
KS17,KNE,68560,2,76,1.5
KS17,KNE,68560,2,77,1.9
KS17,KNE,68560,2,78,1.7
KS17,KNE,68560,2,79,4.4
KS17,KNE,68560,2,79,1.2
KS17,KNE,68560,2,79,1.8
KS17,KNE,68560,2,79,3.1
KS17,KNE,68560,2,81,1.6
KS17,KNE,68560,2,81,5.9
KS17,KNE,68560,2,82,1.1
KS17,KNE,68560,2,82,1.8
KS17,KNE,68560,2,83,1.7
KS17,KNE,68560,2,83,1
KS17,KNE,68560,2,84,1.7
KS17,KNE,68560,2,84,1
KS17,KNE,68560,2,84,1.8
KS17,KNE,68560,2,85,1.6
KS17,KNE,68560,2,85,1.7
KS17,KNE,68560,2,85,2.2
KS17,KNE,68560,2,87,1
KS17,KNE,68560,2,87,1
KS17,KNE,68560,2,87,1.7
KS17,KNE,68560,2,89,1.7
KS17,KNE,68560,2,93,1.6
KS17,KSH,68560,1,15,1
KS17,KSH,68560,1,16,1
KS17,KSH,68560,1,16,1
KS17,KSH,68560,1,18,1
KS17,KSH,68560,1,18,1
KS17,KSH,68560,1,21,1
KS17,KSH,68560,1,22,1
KS17,KSH,68560,1,25,1
KS17,KSH,68560,1,26,1
KS17,KSH,68560,1,27,1
KS17,KSH,68560,1,28,1
KS17,KSH,68560,1,28,1
KS17,KSH,68560,1,28,1
KS17,KSH,68560,1,29,1
KS17,KSH,68560,1,32,1
KS17,KSH,68560,1,33,1
KS17,KSH,68560,1,33,1
KS17,KSH,68560,1,35,1
KS17,KSH,68560,1,38,1
KS17,KSH,68560,1,39,1
KS17,KSH,68560,1,42,1
KS17,KSH,68560,1,42,1
KS17,KSH,68560,1,44,1
KS17,KSH,68560,1,45,1
KS17,KSH,68560,1,47,1
KS17,KSH,68560,1,48,1
KS17,KSH,68560,1,48,1
KS17,KSH,68560,1,49,1
KS17,KSH,68560,1,50,1
KS17,KSH,68560,1,50,1
KS17,KSH,68560,1,51,1
KS17,KSH,68560,1,52,1
KS17,KSH,68560,1,52,1
KS17,KSH,68560,1,53,1
KS17,KSH,68560,1,54,1.6
KS17,KSH,68560,1,55,1
KS17,KSH,68560,1,56,1
KS17,KSH,68560,1,56,1
KS17,KSH,68560,1,56,1
KS17,KSH,68560,1,57,1
KS17,KSH,68560,1,57,1
KS17,KSH,68560,1,58,1
KS17,KSH,68560,1,58,1
KS17,KSH,68560,1,58,1
KS17,KSH,68560,1,59,1
KS17,KSH,68560,1,60,1
KS17,KSH,68560,1,61,1
KS17,KSH,68560,1,61,1
KS17,KSH,68560,1,61,1
KS17,KSH,68560,1,61,1.6
KS17,KSH,68560,1,62,1
KS17,KSH,68560,1,63,1.6
KS17,KSH,68560,1,63,1
KS17,KSH,68560,1,63,1
KS17,KSH,68560,1,64,1
KS17,KSH,68560,1,64,1
KS17,KSH,68560,1,65,1
KS17,KSH,68560,1,65,1
KS17,KSH,68560,1,66,1
KS17,KSH,68560,1,66,1.6
KS17,KSH,68560,1,67,1
KS17,KSH,68560,1,67,1
KS17,KSH,68560,1,69,1
KS17,KSH,68560,1,70,1
KS17,KSH,68560,1,72,1
KS17,KSH,68560,1,73,1
KS17,KSH,68560,1,74,1
KS17,KSH,68560,1,75,1
KS17,KSH,68560,1,75,1
KS17,KSH,68560,1,77,1
KS17,KSH,68560,1,78,1.6
KS17,KSH,68560,1,81,1
KS17,KSH,68560,1,81,1
KS17,KSH,68560,1,83,1
KS17,KSH,68560,1,84,10.8
KS17,KSH,68560,1,88,1
KS17,KSH,68560,1,96,2.3
KS17,KSH,68560,1,102,10.8
KS17,KSH,68560,1,102,10.8
KS17,KSH,68560,1,102,2.3
KS17,KSH,68560,1,105,10.8
KS17,KSH,68560,1,107,2.3
KS17,KSH,68560,1,107,10.8
KS17,KSH,68560,1,109,9.4
KS17,KSH,68560,1,111,10.8
KS17,KSH,68560,1,111,1
KS17,KSH,68560,1,111,2.3
KS17,KSH,68560,1,111,1
KS17,KSH,68560,1,125,2.3
KS17,KSH,68560,1,141,1
KS17,KSH,68560,1,143,1
KS17,KSH,68560,1,144,1
KS17,KSH,68560,1,145,1
KS17,KSH,68560,1,149,1
KS17,KSH,68560,1,150,1
KS17,KSH,68560,1,150,1
KS17,KSH,68560,1,150,9.4
KS17,KSH,68560,1,155,9.4
KS17,KSH,68560,1,156,2.3
KS17,KSH,68560,1,158,9.4
KS17,KSH,68560,2,25,1
KS17,KSH,68560,2,26,1
KS17,KSH,68560,2,27,1
KS17,KSH,68560,2,27,1
KS17,KSH,68560,2,28,1
KS17,KSH,68560,2,28,1
KS17,KSH,68560,2,31,1
KS17,KSH,68560,2,33,1
KS17,KSH,68560,2,33,1
KS17,KSH,68560,2,34,1
KS17,KSH,68560,2,39,1
KS17,KSH,68560,2,39,1.6
KS17,KSH,68560,2,41,1
KS17,KSH,68560,2,41,1
KS17,KSH,68560,2,46,1
KS17,KSH,68560,2,47,1
KS17,KSH,68560,2,48,1.6
KS17,KSH,68560,2,48,1
KS17,KSH,68560,2,49,1
KS17,KSH,68560,2,49,1
KS17,KSH,68560,2,51,1
KS17,KSH,68560,2,54,1
KS17,KSH,68560,2,55,1
KS17,KSH,68560,2,56,1
KS17,KSH,68560,2,56,1
KS17,KSH,68560,2,57,1
KS17,KSH,68560,2,62,1
KS17,KSH,68560,2,62,1
KS17,KSH,68560,2,63,1.6
KS17,KSH,68560,2,63,1
KS17,KSH,68560,2,64,1
KS17,KSH,68560,2,64,1
KS17,KSH,68560,2,64,1
KS17,KSH,68560,2,64,1
KS17,KSH,68560,2,65,1
KS17,KSH,68560,2,65,1
KS17,KSH,68560,2,65,1
KS17,KSH,68560,2,65,1
KS17,KSH,68560,2,66,1
KS17,KSH,68560,2,66,1
KS17,KSH,68560,2,66,1
KS17,KSH,68560,2,67,1
KS17,KSH,68560,2,68,1
KS17,KSH,68560,2,68,1
KS17,KSH,68560,2,68,1
KS17,KSH,68560,2,69,9.4
KS17,KSH,68560,2,69,1
KS17,KSH,68560,2,71,1
KS17,KSH,68560,2,71,1
KS17,KSH,68560,2,74,1
KS17,KSH,68560,2,77,2.3
KS17,KSH,68560,2,77,1
KS17,KSH,68560,2,78,1
KS17,KSH,68560,2,79,1
KS17,KSH,68560,2,79,1.6
KS17,KSH,68560,2,80,1
KS17,KSH,68560,2,81,2.3
KS17,KSH,68560,2,83,1
KS17,KSH,68560,2,83,1
KS17,KSH,68560,2,83,1
KS17,KSH,68560,2,85,10.8
KS17,KSH,68560,2,86,10.8
KS17,KSH,68560,2,90,2.3
KS17,KSH,68560,2,94,1.6
KS17,KSH,68560,2,96,10.8
KS17,KSH,68560,2,96,1
KS17,KSH,68560,2,96,10.8
KS17,KSH,68560,2,97,2.3
KS17,KSH,68560,2,101,9.4
KS17,KSH,68560,2,102,9.4
KS17,KSH,68560,2,102,1
KS17,KSH,68560,2,107,9.4
KS17,KSH,68560,2,109,9.4
KS17,KSH,68560,2,110,9.4
KS17,KSW,68560,1,17,1
KS17,KSW,68560,1,17,2.5
KS17,KSW,68560,1,18,1
KS17,KSW,68560,1,18,2.3
KS17,KSW,68560,1,19,1.3
KS17,KSW,68560,1,19,2.1
KS17,KSW,68560,1,19,1.8
KS17,KSW,68560,1,20,1.3
KS17,KSW,68560,1,20,3.1
KS17,KSW,68560,1,20,2.1
KS17,KSW,68560,1,20,2.3
KS17,KSW,68560,1,21,1.8
KS17,KSW,68560,1,21,1
KS17,KSW,68560,1,21,3
KS17,KSW,68560,1,21,3
KS17,KSW,68560,1,21,3
KS17,KSW,68560,1,21,2.6
KS17,KSW,68560,1,22,2.5
KS17,KSW,68560,1,22,1.3
KS17,KSW,68560,1,22,1.3
KS17,KSW,68560,1,22,2.3
KS17,KSW,68560,1,22,2.3
KS17,KSW,68560,1,22,2.1
KS17,KSW,68560,1,22,2.7
KS17,KSW,68560,1,22,3
KS17,KSW,68560,1,22,1.8
KS17,KSW,68560,1,22,1.8
KS17,KSW,68560,1,22,2.9
KS17,KSW,68560,1,23,1.3
KS17,KSW,68560,1,23,3
KS17,KSW,68560,1,23,2.7
KS17,KSW,68560,1,23,1
KS17,KSW,68560,1,23,1.8
KS17,KSW,68560,1,23,1.3
KS17,KSW,68560,1,23,2.3
KS17,KSW,68560,1,23,3
KS17,KSW,68560,1,23,1
KS17,KSW,68560,1,24,1
KS17,KSW,68560,1,24,1.3
KS17,KSW,68560,1,24,1.3
KS17,KSW,68560,1,24,2.3
KS17,KSW,68560,1,24,2.6
KS17,KSW,68560,1,24,1.4
KS17,KSW,68560,1,24,1.3
KS17,KSW,68560,1,24,1.5
KS17,KSW,68560,1,24,1.3
KS17,KSW,68560,1,24,1.4
KS17,KSW,68560,1,24,1
KS17,KSW,68560,1,25,2.6
KS17,KSW,68560,1,26,2.9
KS17,KSW,68560,1,26,2.5
KS17,KSW,68560,1,26,1
KS17,KSW,68560,1,26,2.6
KS17,KSW,68560,1,27,3.1
KS17,KSW,68560,1,27,2.1
KS17,KSW,68560,1,28,1.3
KS17,KSW,68560,1,28,2.3
KS17,KSW,68560,1,28,1.2
KS17,KSW,68560,1,28,2.1
KS17,KSW,68560,1,29,1
KS17,KSW,68560,1,29,2.6
KS17,KSW,68560,1,29,1.5
KS17,KSW,68560,1,30,2.1
KS17,KSW,68560,1,30,1.4
KS17,KSW,68560,1,30,1
KS17,KSW,68560,1,30,1.1
KS17,KSW,68560,1,30,1.1
KS17,KSW,68560,1,30,2.9
KS17,KSW,68560,1,30,2
KS17,KSW,68560,1,30,1.8
KS17,KSW,68560,1,31,2.5
KS17,KSW,68560,1,31,3.1
KS17,KSW,68560,1,31,2.6
KS17,KSW,68560,1,31,2.1
KS17,KSW,68560,1,31,2.3
KS17,KSW,68560,1,32,1.2
KS17,KSW,68560,1,32,1.5
KS17,KSW,68560,1,32,2.7
KS17,KSW,68560,1,32,1
KS17,KSW,68560,1,33,1.2
KS17,KSW,68560,1,33,2.1
KS17,KSW,68560,1,33,1.1
KS17,KSW,68560,1,33,1
KS17,KSW,68560,1,33,1.2
KS17,KSW,68560,1,34,2.6
KS17,KSW,68560,1,35,1
KS17,KSW,68560,1,35,1.1
KS17,KSW,68560,1,36,2.1
KS17,KSW,68560,1,36,1.1
KS17,KSW,68560,1,37,2.1
KS17,KSW,68560,1,37,2
KS17,KSW,68560,1,38,2.1
KS17,KSW,68560,1,39,1.1
KS17,KSW,68560,1,40,2.9
KS17,KSW,68560,1,43,2.1
KS17,KSW,68560,1,43,2.9
KS17,KSW,68560,1,43,2.6
KS17,KSW,68560,1,44,2.6
KS17,KSW,68560,1,44,2.1
KS17,KSW,68560,1,45,1.4
KS17,KSW,68560,1,45,1.4
KS17,KSW,68560,1,46,1.5
KS17,KSW,68560,1,46,1.4
KS17,KSW,68560,1,46,1
KS17,KSW,68560,1,47,1.1
KS17,KSW,68560,1,48,2.7
KS17,KSW,68560,1,48,1.2
KS17,KSW,68560,1,48,2.1
KS17,KSW,68560,1,49,2.1
KS17,KSW,68560,1,49,2.6
KS17,KSW,68560,1,51,2.6
KS17,KSW,68560,1,52,2.6
KS17,KSW,68560,1,52,2.6
KS17,KSW,68560,1,53,1.4
KS17,KSW,68560,1,54,1.2
KS17,KSW,68560,1,55,2
KS17,KSW,68560,1,56,1.4
KS17,KSW,68560,1,59,3.1
KS17,KSW,68560,1,61,1.6
KS17,KSW,68560,1,61,1.4
KS17,KSW,68560,1,62,2.1
KS17,KSW,68560,1,64,1.1
KS17,KSW,68560,1,66,1.6
KS17,KSW,68560,1,67,3.2
KS17,KSW,68560,1,77,1.6
KS17,KSW,68560,1,80,2.6
KS17,KSW,68560,1,86,2.3
KS17,KSW,68560,1,93,3.1
KS17,KSW,68560,1,95,3.1
KS17,KSW,68560,1,100,2.6
KS17,KSW,68560,1,105,1.6
KS17,KSW,68560,1,108,1.6
KS17,KSW,68560,1,111,1.6
KS17,KSW,68560,1,112,2
KS17,KSW,68560,1,118,1.1
KS17,KSW,68560,1,121,1.4
KS17,KSW,68560,1,122,1.6
KS17,KSW,68560,1,123,1
KS17,KSW,68560,1,124,1.6
