Season,Bed,nom_cpue,nom_cpue_median,nom_cpue_sd,std_cpue
2009/10,KSH1,477.25587876776217,475.36,157.5625529872468,519.3060483449349
2009/10,KSH2,40.6015037593985,54,76.36753236814714,118.43018175602168
2010/11,KSH1,539.9022911248995,536.7,210.73779083563625,656.0281252143876
2011/12,KSH1,598.669010287489,581.55,231.77629595547617,661.0810576736188
2011/12,KSH2,262.70186335403724,278.2105263157895,85.46501443366137,529.9959732174426
2011/12,KSH3,438.2636751712499,440.55555555555554,117.97152439757511,465.85562724312905
2012/13,KSH1,494.6912778394687,470.37593984962405,158.4497149046694,543.5410634020435
2012/13,KSH2,622.9594383775351,556.0666666666667,245.12500884877446,676.7198510950827
2012/13,KSH3,319.72380178716486,341.02803738317755,86.98827233422162,342.73365717102473
2013/14,KSH1,370.3987937666521,382.5149700598802,129.0759394058146,428.47439665278273
2013/14,KSH2,304.60900247949644,269.59572649572647,125.38601604090145,390.09247340919325
2013/14,KSH3,316.4041604754829,320.72289156626505,39.021515592068276,341.46215880425626
2014/15,KSH1,395.1437629313222,379.2814371257485,137.09248784357163,418.7428680237334
2014/15,KSH2,344.44416873449137,351.90476190476187,136.4920896740187,425.2057091751487
2014/15,KSH3,333.0073606729758,347.6646706586826,74.77225118304803,361.5886721872308
2015/16,KSH1,364.793279902401,350.8666666666666,129.7341874165711,382.5118625839379
2015/16,KSH2,167.3674911660777,115.02732240437157,85.51866778292421,276.53424881420455
2015/16,KSH3,189.10179640718565,189.10179640718565,NA,256.18267285169736
2016/17,KSH1,370.461525152472,378.26347305389226,114.15113266837895,414.9807128536114
2016/17,KSH2,283.2491721854305,269.91452991452996,244.9832760764021,383.98900953003243
2016/17,KSH3,125.23809523809524,125.23809523809524,NA,147.98798724564944
2017/18,KSH1,441.8212542245588,429.0419161676647,97.95381490954323,517.7807579928907
2017/18,KSH2,400.3245991396167,409.45,85.09620726933687,402.7310244160117
2017/18,KSH3,383.3707865168539,360.44529914529915,262.3196936066422,382.219946364549
2018/19,KSH1,569.9321670831846,572.7544910179641,141.34217459345425,628.3323397974059
2018/19,KSH2,688.7590310242243,698.4426229508197,159.66293595327141,669.6904107655268
2019/20,KSH1,656.5362127995786,659.9,262.20628048154526,760.5806859233428
