Season,nom_cpue,nom_cpue_median,nom_cpue_sd,std_cpue
2012/13,852.9605675760425,686.8,631.239488702818,1117.583104432279
2013/14,780.6375065691069,718.6,525.1090727366593,1174.3657152011654
2014/15,774.5230957896171,783.0538922155689,439.0573761140387,1129.3462317141943
2015/16,675.8220691447882,682.775,285.1477907359754,797.2158395005155
2016/17,587.297289470636,589.1497005988024,298.2018986342559,801.3890560399999
2017/18,554.5925564070468,490.9580838323353,336.9896889023864,539.0325815692521
2018/19,452.30244973685205,451.85792349726773,224.60795153330258,433.4004748044617
2019/20,541.9291405322936,577.0059880239521,164.0861186969595,305.8787097977167
