Season,nom_cpue,nom_cpue_median,nom_cpue_sd,std_cpue
2009/10,688.7369695537902,632.474251497006,367.6071333476392,682.0050531386487
2010/11,827.8142245922986,763.984962406015,372.10020609512566,802.2263175993053
2011/12,829.5423340961099,810.2185792349727,283.35049486198494,755.6522371244888
