Fishery,District,Trip_ID,ADFG,Prod_Date,Cases_Packed,Meat_Weight
"DS17","YAK","DS17058200005594",58200,"08-08-2017",74,2220
"DS17","YAK","DS17058200005594",58200,"08-09-2017",70,2100
"DS17","YAK","DS17058200005594",58200,"08-10-2017",70,2100
"DS17","YAK","DS17058200005594",58200,"08-11-2017",59,1770
"DS17","YAK","DS17058200005594",58200,"08-12-2017",53,1590
"DS17","YAK","DS17058200005594",58200,"08-13-2017",67,2010
"DS17","YAK","DS17058200005594",58200,"08-14-2017",67,2010
"DS17","YAK","DS17058200005594",58200,"08-15-2017",68,2040
"DS17","YAK","DS17058200005594",58200,"08-16-2017",58,1740
"DS17","YAK","DS17058200005594",58200,"08-17-2017",56,1680
"DS17","YAK","DS17058200005594",58200,"08-18-2017",66,1980
"DS17","YAK","DS17058200005594",58200,"08-19-2017",58,1740
"DS17","YAK","DS17058200005594",58200,"08-20-2017",59,1770
"DS17","YAK","DS17058200005594",58200,"08-22-2017",40,1200
"DS17","YAK","DS17058200005594",58200,"08-23-2017",73,2190
"DS17","YAK","DS17058200005594",58200,"08-24-2017",75,2250
"DS17","YAK","DS17058200005594",58200,"08-25-2017",67,2010
"DS17","YAK","DS17058200005594",58200,"08-26-2017",74,2220
"DS17","YAK","DS17058200005594",58200,"08-27-2017",63,1890
"DS17","YAK","DS17058200005594",58200,"08-28-2017",67,2010
"DS17","YAK","DS17058200005594",58200,"08-29-2017",52,1560
"DS17","YAK","DS17058200005594",58200,"09-01-2017",31,930
"DS17","YAK","DS17058200005594",58200,"09-02-2017",77,2310
"DS17","YAK","DS17058200005594",58200,"09-03-2017",78,2340
"DS17","YAK","DS17058200005594",58200,"09-04-2017",56,1680
"DS17","YAK","DS17058200005594",58200,"09-05-2017",69,2070
"DS17","YAK","DS17058200005594",58200,"09-06-2017",68,2040
"DS17","YAK","DS17058200005594",58200,"09-07-2017",69,2070
"DS17","YAK","DS17058200005594",58200,"09-08-2017",57,1710
"DS17","YAK","DS17058200005594",58200,"09-09-2017",68,2040
"DS17","YAK","DS17058200005594",58200,"09-10-2017",72,2160
"DS17","YAK","DS17058200005594",58200,"09-11-2017",75,2250
"DS17","YAK","DS17058200005594",58200,"09-12-2017",67,2010
"DS17","YAK","DS17058200005594",58200,"09-13-2017",84,2520
"DS17","YAK","DS17058200005594",58200,"09-14-2017",88,2640
"DS17","YAK","DS17058200005594",58200,"09-15-2017",18,540
"ES17","WKI","ES17058200005593",58200,"08-01-2017",24,720
"ES17","WKI","ES17058200005593",58200,"08-02-2017",67,2010
"ES17","WKI","ES17058200005593",58200,"08-03-2017",68,2040
"ES17","WKI","ES17058200005593",58200,"08-04-2017",52,1560
"KS17","KSH","KS17058200005591",58200,"07-01-2017",45,1350
"KS17","KSH","KS17058200005591",58200,"07-02-2017",47,1410
"KS17","KSH","KS17058200005591",58200,"07-03-2017",60,1800
"KS17","KSH","KS17058200005591",58200,"07-04-2017",65,1950
"KS17","KSH","KS17058200005591",58200,"07-05-2017",66,1980
"KS17","KSH","KS17058200005591",58200,"07-06-2017",56,1680
"KS17","KSH","KS17058200005591",58200,"07-07-2017",67,2010
"KS17","KSH","KS17058200005591",58200,"07-08-2017",49,1470
"KS17","KSH","KS17058200005591",58200,"07-09-2017",63,1890
"KS17","KSH","KS17058200005591",58200,"07-10-2017",56,1680
"KS17","KSH","KS17058200005591",58200,"07-11-2017",53,1590
"KS17","KSH","KS17058200005591",58200,"07-12-2017",48,1442
"KS17","KSH","KS17058200005591",58200,"07-13-2017",34,1048
"KS17","KSH","KS17058200005591",58200,"07-14-2017",66,1980
"KS17","KSH","KS17058200005591",58200,"07-15-2017",59,1770
"KS17","KNE","KS17058200005591",58200,"07-16-2017",35,1050
"KS17","KNE","KS17058200005591",58200,"07-17-2017",7,210
"KS17","KNE","KS17058200005591",58200,"07-19-2017",14,420
"KS17","KNE","KS17058200005591",58200,"07-20-2017",22,660
"KS17","KNE","KS17058200005591",58200,"07-21-2017",32,960
"KS17","KNE","KS17058200005591",58200,"07-22-2017",70,2100
"KS17","KNE","KS17058200005591",58200,"07-23-2017",69,2070
"KS17","KNE","KS17058200005591",58200,"07-24-2017",66,1980
"KS17","KNE","KS17058200005591",58200,"07-25-2017",70,2100
"KS17","KNE","KS17058200005591",58200,"07-26-2017",58,1740
"KS17","KSW","KS17058200005607",58200,"09-22-2017",2,60
"KS17","KSW","KS17058200005607",58200,"09-23-2017",47,1410
"KS17","KSW","KS17058200005607",58200,"09-24-2017",42,1260
"KS17","KSW","KS17058200005607",58200,"09-25-2017",74,2220
"KS17","KSW","KS17058200005607",58200,"09-26-2017",76,2280
"KS17","KSW","KS17058200005607",58200,"09-27-2017",82,2460
"KS17","KSW","KS17058200005607",58200,"09-28-2017",88,2640
"KS17","KSW","KS17058200005607",58200,"09-29-2017",83,2490
"KS17","KSW","KS17058200005607",58200,"09-30-2017",77,2310
"KS17","KSW","KS17058200005607",58200,"10-01-2017",43,1290
"KS17","KNE","KS17058200005623",58200,"10-16-2017",11,330
"KS17","KNE","KS17058200005623",58200,"10-17-2017",15,450
"KS17","KSW","KS17058200005623",58200,"10-21-2017",40,1200
"KS17","KSW","KS17058200005623",58200,"10-22-2017",59,1770
"KS17","KSW","KS17058200005623",58200,"10-23-2017",56,1680
"KS17","KSW","KS17058200005623",58200,"10-24-2017",51,1530
"KS17","KSW","KS17058200005623",58200,"10-26-2017",12,370
"KS17","KNE","KS17058200005623",58200,"10-27-2017",4,120
"KS17","KSW","KS17058200005623",58200,"10-27-2017",1,50
"MS17","UB","MS17040924005601",40924,"09-07-2017",24,720
"MS17","UB","MS17040924005601",40924,"09-08-2017",36,1080
"MS17","UB","MS17040924005601",40924,"09-09-2017",33,990
"MS17","UB","MS17040924005601",40924,"09-10-2017",20,600
"MS17","UB","MS17040924005601",40924,"09-11-2017",38,1140
"MS17","UB","MS17040924005601",40924,"09-12-2017",56,1680
"MS17","UB","MS17040924005601",40924,"09-13-2017",50,1500
"MS17","UB","MS17040924005601",40924,"09-14-2017",55,1650
"MS17","UB","MS17040924005601",40924,"09-15-2017",11,350
"MS17","UB","MS17040924005601",40924,"09-18-2017",59,1770
"MS17","UB","MS17040924005601",40924,"09-19-2017",60,1800
"MS17","UB","MS17040924005601",40924,"09-20-2017",65,1970
"OS17","O","OS17040924005603",40924,"10-02-2017",9,285
"OS17","O","OS17040924005603",40924,"10-03-2017",0,0
"QS17","Q","QS17040924005602",40924,"09-21-2017",11,330
"QS17","Q","QS17040924005602",40924,"09-22-2017",27,810
"QS17","Q","QS17040924005602",40924,"09-23-2017",26,780
"QS17","Q","QS17040924005602",40924,"09-24-2017",30,900
"QS17","Q","QS17040924005602",40924,"09-25-2017",37,1110
"QS17","Q","QS17040924005602",40924,"09-26-2017",35,1050
"QS17","Q","QS17040924005602",40924,"09-27-2017",34,1020
"QS17","Q","QS17040924005602",40924,"09-28-2017",22,660
"QS17","Q","QS17040924005602",40924,"09-29-2017",23,690
"QS17","Q","QS17040924005602",40924,"09-30-2017",6,185
