Fishery,District,Haul_ID,ADFG,Rtnd_Disc,Shell_Height,Shell_Num
"DS15","YAK","DS15040924201508130017",40924,"D",125,47
"DS15","YAK","DS15040924201508130017",40924,"D",142,48
"DS15","YAK","DS15040924201508130017",40924,"D",87,49
"DS15","YAK","DS15040924201508130017",40924,"D",102,50
"DS15","YAK","DS15040924201508130020",40924,"R",139,1
"DS15","YAK","DS15040924201508130020",40924,"R",145,2
"DS15","YAK","DS15040924201508130020",40924,"R",144,3
"DS15","YAK","DS15040924201508130020",40924,"R",137,4
"DS15","YAK","DS15040924201508130020",40924,"R",146,5
"DS15","YAK","DS15040924201508130020",40924,"R",140,6
"DS15","YAK","DS15040924201508130020",40924,"R",139,7
"DS15","YAK","DS15040924201508130020",40924,"R",116,8
"DS15","YAK","DS15040924201508130020",40924,"R",144,9
"DS15","YAK","DS15040924201508130020",40924,"R",124,10
"DS15","YAK","DS15040924201508130020",40924,"R",135,11
"DS15","YAK","DS15040924201508130020",40924,"R",146,12
"DS15","YAK","DS15040924201508130020",40924,"R",145,13
"DS15","YAK","DS15040924201508130020",40924,"R",134,14
"DS15","YAK","DS15040924201508130020",40924,"R",162,15
"DS15","YAK","DS15040924201508130020",40924,"R",141,16
"DS15","YAK","DS15040924201508130020",40924,"R",135,17
"DS15","YAK","DS15040924201508130020",40924,"R",132,18
"DS15","YAK","DS15040924201508130020",40924,"R",151,19
"DS15","YAK","DS15040924201508130020",40924,"R",127,20
"DS15","YAK","DS15040924201508130020",40924,"D",120,41
"DS15","YAK","DS15040924201508130020",40924,"D",96,42
"DS15","YAK","DS15040924201508130020",40924,"D",94,43
"DS15","YAK","DS15040924201508130020",40924,"D",103,44
"DS15","YAK","DS15040924201508130020",40924,"D",118,45
"DS15","YAK","DS15040924201508130020",40924,"D",127,46
"DS15","YAK","DS15040924201508130020",40924,"D",101,47
"DS15","YAK","DS15040924201508130020",40924,"D",103,48
"DS15","YAK","DS15040924201508130020",40924,"D",118,49
"DS15","YAK","DS15040924201508130020",40924,"D",97,50
"DS15","YAK","DS15040924201508130023",40924,"R",139,1
"DS15","YAK","DS15040924201508130023",40924,"R",133,2
"DS15","YAK","DS15040924201508130023",40924,"R",144,3
"DS15","YAK","DS15040924201508130023",40924,"R",153,4
"DS15","YAK","DS15040924201508130023",40924,"R",146,5
"DS15","YAK","DS15040924201508130023",40924,"R",147,6
"DS15","YAK","DS15040924201508130023",40924,"R",139,7
"DS15","YAK","DS15040924201508130023",40924,"R",142,8
"DS15","YAK","DS15040924201508130023",40924,"R",144,9
"DS15","YAK","DS15040924201508130023",40924,"R",135,10
"DS15","YAK","DS15040924201508130023",40924,"R",150,11
"DS15","YAK","DS15040924201508130023",40924,"R",151,12
"DS15","YAK","DS15040924201508130023",40924,"R",144,13
"DS15","YAK","DS15040924201508130023",40924,"R",117,14
"DS15","YAK","DS15040924201508130023",40924,"R",137,15
"DS15","YAK","DS15040924201508130023",40924,"R",143,16
"DS15","YAK","DS15040924201508130023",40924,"R",131,17
"DS15","YAK","DS15040924201508130023",40924,"R",150,18
"DS15","YAK","DS15040924201508130023",40924,"R",155,19
"DS15","YAK","DS15040924201508130023",40924,"R",119,20
"DS15","YAK","DS15040924201508130023",40924,"D",122,41
"DS15","YAK","DS15040924201508130023",40924,"D",105,42
"DS15","YAK","DS15040924201508140034",40924,"R",142,1
"DS15","YAK","DS15040924201508140034",40924,"R",130,2
"DS15","YAK","DS15040924201508140034",40924,"R",143,3
"DS15","YAK","DS15040924201508140034",40924,"R",115,4
"DS15","YAK","DS15040924201508140034",40924,"R",133,5
"DS15","YAK","DS15040924201508140034",40924,"R",126,6
"DS15","YAK","DS15040924201508140034",40924,"R",141,7
"DS15","YAK","DS15040924201508140034",40924,"R",131,8
"DS15","YAK","DS15040924201508140034",40924,"R",142,9
"DS15","YAK","DS15040924201508140034",40924,"R",141,10
"DS15","YAK","DS15040924201508140034",40924,"R",129,11
"DS15","YAK","DS15040924201508140034",40924,"R",145,12
"DS15","YAK","DS15040924201508140034",40924,"R",131,13
"DS15","YAK","DS15040924201508140034",40924,"R",140,14
"DS15","YAK","DS15040924201508140034",40924,"R",136,15
"DS15","YAK","DS15040924201508140034",40924,"R",145,16
"DS15","YAK","DS15040924201508140034",40924,"R",142,17
"DS15","YAK","DS15040924201508140034",40924,"R",142,18
"DS15","YAK","DS15040924201508140034",40924,"R",134,19
"DS15","YAK","DS15040924201508140034",40924,"R",137,20
"DS15","YAK","DS15040924201508140034",40924,"D",118,41
"DS15","YAK","DS15040924201508140034",40924,"D",108,42
"DS15","YAK","DS15040924201508140034",40924,"D",130,43
"DS15","YAK","DS15040924201508140034",40924,"D",131,44
"DS15","YAK","DS15040924201508140034",40924,"D",93,45
"DS15","YAK","DS15040924201508140034",40924,"D",103,46
"DS15","YAK","DS15040924201508140034",40924,"D",73,47
"DS15","YAK","DS15040924201508140034",40924,"D",122,48
"DS15","YAK","DS15040924201508140034",40924,"D",82,49
"DS15","YAK","DS15040924201508140034",40924,"D",110,50
"DS15","YAK","DS15040924201508140034",40924,"D",99,51
"DS15","YAK","DS15040924201508140034",40924,"D",105,52
"DS15","YAK","DS15040924201508140034",40924,"D",92,53
"DS15","YAK","DS15040924201508140037",40924,"R",125,1
"DS15","YAK","DS15040924201508140037",40924,"R",137,2
"DS15","YAK","DS15040924201508140037",40924,"R",143,3
"DS15","YAK","DS15040924201508140037",40924,"R",138,4
"DS15","YAK","DS15040924201508140037",40924,"R",142,5
"DS15","YAK","DS15040924201508140037",40924,"R",144,6
"DS15","YAK","DS15040924201508140037",40924,"R",129,7
"DS15","YAK","DS15040924201508140037",40924,"R",151,8
"DS15","YAK","DS15040924201508140037",40924,"R",129,9
"DS15","YAK","DS15040924201508140037",40924,"R",135,10
"DS15","YAK","DS15040924201508140037",40924,"R",125,11
"DS15","YAK","DS15040924201508140037",40924,"R",154,12
"DS15","YAK","DS15040924201508140037",40924,"R",152,13
"DS15","YAK","DS15040924201508140037",40924,"R",144,14
"DS15","YAK","DS15040924201508140037",40924,"R",151,15
"DS15","YAK","DS15040924201508140037",40924,"R",140,16
"DS15","YAK","DS15040924201508140037",40924,"R",132,17
"DS15","YAK","DS15040924201508140037",40924,"R",148,18
"DS15","YAK","DS15040924201508140037",40924,"R",142,19
"DS15","YAK","DS15040924201508140037",40924,"R",133,20
"DS15","YAK","DS15040924201508140037",40924,"D",101,41
"DS15","YAK","DS15040924201508140037",40924,"D",129,42
"DS15","YAK","DS15040924201508140037",40924,"D",111,43
"DS15","YAK","DS15040924201508140037",40924,"D",102,44
"DS15","YAK","DS15040924201508140037",40924,"D",127,45
"DS15","YAK","DS15040924201508140037",40924,"D",106,46
"DS15","YAK","DS15040924201508140037",40924,"D",109,47
"DS15","YAK","DS15040924201508140037",40924,"D",125,48
"DS15","YAK","DS15040924201508140037",40924,"D",124,49
"DS15","YAK","DS15040924201508140037",40924,"D",120,50
"DS15","YAK","DS15040924201508140037",40924,"D",106,51
"DS15","YAK","DS15040924201508140039",40924,"R",140,1
"DS15","YAK","DS15040924201508140039",40924,"R",134,2
"DS15","YAK","DS15040924201508140039",40924,"R",129,3
"DS15","YAK","DS15040924201508140039",40924,"R",139,4
"DS15","YAK","DS15040924201508140039",40924,"R",136,5
"DS15","YAK","DS15040924201508140039",40924,"R",134,6
"DS15","YAK","DS15040924201508140039",40924,"R",132,7
"DS15","YAK","DS15040924201508140039",40924,"R",122,8
"DS15","YAK","DS15040924201508140039",40924,"R",135,9
"DS15","YAK","DS15040924201508140039",40924,"R",128,10
"DS15","YAK","DS15040924201508140039",40924,"R",135,11
"DS15","YAK","DS15040924201508140039",40924,"R",141,12
"DS15","YAK","DS15040924201508140039",40924,"R",138,13
"DS15","YAK","DS15040924201508140039",40924,"R",140,14
"DS15","YAK","DS15040924201508140039",40924,"R",130,15
"DS15","YAK","DS15040924201508140039",40924,"R",143,16
"DS15","YAK","DS15040924201508140039",40924,"R",135,17
"DS15","YAK","DS15040924201508140039",40924,"R",137,18
"DS15","YAK","DS15040924201508140039",40924,"R",125,19
"DS15","YAK","DS15040924201508140039",40924,"R",136,20
"DS15","YAK","DS15040924201508140039",40924,"D",120,41
"DS15","YAK","DS15040924201508140039",40924,"D",117,42
"DS15","YAK","DS15040924201508140039",40924,"D",116,43
"DS15","YAK","DS15040924201508140039",40924,"D",116,44
"DS15","YAK","DS15040924201508140039",40924,"D",108,45
"DS15","YAK","DS15040924201508140039",40924,"D",108,46
"DS15","YAK","DS15040924201508140039",40924,"D",100,47
"DS15","YAK","DS15040924201508140039",40924,"D",88,48
"DS15","YAK","DS15040924201508140039",40924,"D",88,49
"DS15","YAK","DS15040924201508140041",40924,"R",129,1
"DS15","YAK","DS15040924201508140041",40924,"R",141,2
"DS15","YAK","DS15040924201508140041",40924,"R",135,3
"DS15","YAK","DS15040924201508140041",40924,"R",137,4
"DS15","YAK","DS15040924201508140041",40924,"R",152,5
"DS15","YAK","DS15040924201508140041",40924,"R",148,6
"DS15","YAK","DS15040924201508140041",40924,"R",131,7
"DS15","YAK","DS15040924201508140041",40924,"R",141,8
"DS15","YAK","DS15040924201508140041",40924,"R",121,9
"DS15","YAK","DS15040924201508140041",40924,"R",119,10
"DS15","YAK","DS15040924201508140041",40924,"R",142,11
"DS15","YAK","DS15040924201508140041",40924,"R",151,12
"DS15","YAK","DS15040924201508140041",40924,"R",134,13
"DS15","YAK","DS15040924201508140041",40924,"R",141,14
"DS15","YAK","DS15040924201508140041",40924,"R",126,15
"DS15","YAK","DS15040924201508140041",40924,"R",134,16
"DS15","YAK","DS15040924201508140041",40924,"R",138,17
"DS15","YAK","DS15040924201508140041",40924,"R",124,18
"DS15","YAK","DS15040924201508140041",40924,"R",146,19
"DS15","YAK","DS15040924201508140041",40924,"R",118,20
"DS15","YAK","DS15040924201508140041",40924,"D",108,41
"DS15","YAK","DS15040924201508140041",40924,"D",104,42
"DS15","YAK","DS15040924201508140041",40924,"D",129,43
"DS15","YAK","DS15040924201508140041",40924,"D",106,44
"DS15","YAK","DS15040924201508140041",40924,"D",97,45
"DS15","YAK","DS15040924201508140041",40924,"D",106,46
"DS15","YAK","DS15040924201508140041",40924,"D",140,47
"DS15","YAK","DS15040924201508140041",40924,"D",86,48
"DS15","YAK","DS15040924201508140041",40924,"D",105,49
"DS15","YAK","DS15040924201508140041",40924,"D",108,50
"DS15","YAK","DS15040924201508140041",40924,"D",62,51
"DS15","YAK","DS15040924201508140041",40924,"D",117,52
"DS15","YAK","DS15040924201508140041",40924,"D",100,53
"DS15","YAK","DS15040924201508140041",40924,"D",101,54
"DS15","YAK","DS15040924201508140041",40924,"D",106,55
"DS15","YAK","DS15040924201508140041",40924,"D",84,56
"DS15","YAK","DS15040924201508140041",40924,"D",116,57
"DS15","YAK","DS15040924201508140041",40924,"D",109,58
"DS15","YAK","DS15040924201508140041",40924,"D",130,59
"DS15","YAK","DS15040924201508140041",40924,"D",98,60
"DS15","YAK","DS15040924201508140043",40924,"R",122,1
"DS15","YAK","DS15040924201508140043",40924,"R",126,2
"DS15","YAK","DS15040924201508140043",40924,"R",130,3
"DS15","YAK","DS15040924201508140043",40924,"R",109,4
"DS15","YAK","DS15040924201508140043",40924,"R",126,5
"DS15","YAK","DS15040924201508140043",40924,"R",132,6
"DS15","YAK","DS15040924201508140043",40924,"R",131,7
"DS15","YAK","DS15040924201508140043",40924,"R",106,8
"DS15","YAK","DS15040924201508140043",40924,"R",126,9
"DS15","YAK","DS15040924201508140043",40924,"R",122,10
"DS15","YAK","DS15040924201508140043",40924,"R",107,11
"DS15","YAK","DS15040924201508140043",40924,"R",123,12
"DS15","YAK","DS15040924201508140043",40924,"R",128,13
"DS15","YAK","DS15040924201508140043",40924,"R",131,14
"DS15","YAK","DS15040924201508140043",40924,"R",138,15
"DS15","YAK","DS15040924201508140043",40924,"R",129,16
"DS15","YAK","DS15040924201508140043",40924,"R",142,17
"DS15","YAK","DS15040924201508140043",40924,"R",135,18
"DS15","YAK","DS15040924201508140043",40924,"R",122,19
"DS15","YAK","DS15040924201508140043",40924,"R",105,20
"DS15","YAK","DS15040924201508140043",40924,"D",74,41
"DS15","YAK","DS15040924201508140043",40924,"D",103,42
"DS15","YAK","DS15040924201508140043",40924,"D",100,43
"DS15","YAK","DS15040924201508140043",40924,"D",102,44
"DS15","YAK","DS15040924201508140043",40924,"D",71,45
"DS15","YAK","DS15040924201508140043",40924,"D",96,46
"DS15","YAK","DS15040924201508140043",40924,"D",112,47
"DS15","YAK","DS15040924201508140043",40924,"D",101,48
"DS15","YAK","DS15040924201508140043",40924,"D",104,49
"DS15","YAK","DS15040924201508140043",40924,"D",109,50
"DS15","YAK","DS15040924201508140043",40924,"D",106,51
"DS15","YAK","DS15040924201508140043",40924,"D",120,52
"DS15","YAK","DS15040924201508140043",40924,"D",82,53
"DS15","YAK","DS15040924201508140043",40924,"D",95,54
"DS15","YAK","DS15040924201508140043",40924,"D",100,55
"DS15","YAK","DS15040924201508140043",40924,"D",109,56
"DS15","YAK","DS15040924201508140043",40924,"D",104,57
"DS15","YAK","DS15040924201508140043",40924,"D",100,58
"DS15","YAK","DS15040924201508140043",40924,"D",82,59
"DS15","YAK","DS15040924201508140043",40924,"D",114,60
"DS15","YAK","DS15040924201508150053",40924,"R",142,1
"DS15","YAK","DS15040924201508150053",40924,"R",151,2
"DS15","YAK","DS15040924201508150053",40924,"R",138,3
"DS15","YAK","DS15040924201508150053",40924,"R",123,4
"DS15","YAK","DS15040924201508150053",40924,"R",127,5
"DS15","YAK","DS15040924201508150053",40924,"R",128,6
"DS15","YAK","DS15040924201508150053",40924,"R",135,7
"DS15","YAK","DS15040924201508150053",40924,"R",133,8
"DS15","YAK","DS15040924201508150053",40924,"R",131,9
"DS15","YAK","DS15040924201508150053",40924,"R",132,10
"DS15","YAK","DS15040924201508150053",40924,"R",124,11
"DS15","YAK","DS15040924201508150053",40924,"R",135,12
"DS15","YAK","DS15040924201508150053",40924,"R",140,13
"DS15","YAK","DS15040924201508150053",40924,"R",146,14
"DS15","YAK","DS15040924201508150053",40924,"R",139,15
"DS15","YAK","DS15040924201508150053",40924,"R",118,16
"DS15","YAK","DS15040924201508150053",40924,"R",132,17
"DS15","YAK","DS15040924201508150053",40924,"R",121,18
"DS15","YAK","DS15040924201508150053",40924,"R",129,19
"DS15","YAK","DS15040924201508150053",40924,"R",133,20
"DS15","YAK","DS15040924201508150053",40924,"D",95,41
"DS15","YAK","DS15040924201508150053",40924,"D",106,42
"DS15","YAK","DS15040924201508150053",40924,"D",128,43
"DS15","YAK","DS15040924201508150053",40924,"D",103,44
"DS15","YAK","DS15040924201508150053",40924,"D",103,45
"DS15","YAK","DS15040924201508150053",40924,"D",98,46
"DS15","YAK","DS15040924201508150053",40924,"D",122,47
"DS15","YAK","DS15040924201508150053",40924,"D",84,48
"DS15","YAK","DS15040924201508150053",40924,"D",91,49
"DS15","YAK","DS15040924201508150053",40924,"D",106,50
"DS15","YAK","DS15040924201508150053",40924,"D",128,51
"DS15","YAK","DS15040924201508150053",40924,"D",117,52
"DS15","YAK","DS15040924201508150053",40924,"D",104,53
"DS15","YAK","DS15040924201508150053",40924,"D",121,54
"DS15","YAK","DS15040924201508150053",40924,"D",98,55
"DS15","YAK","DS15040924201508150053",40924,"D",111,56
"DS15","YAK","DS15040924201508150053",40924,"D",103,57
"DS15","YAK","DS15040924201508150053",40924,"D",125,58
"DS15","YAK","DS15040924201508150053",40924,"D",107,59
"DS15","YAK","DS15040924201508150053",40924,"D",84,60
"DS15","YAK","DS15040924201508150055",40924,"R",133,1
"DS15","YAK","DS15040924201508150055",40924,"R",128,2
"DS15","YAK","DS15040924201508150055",40924,"R",137,3
"DS15","YAK","DS15040924201508150055",40924,"R",132,4
"DS15","YAK","DS15040924201508150055",40924,"R",138,5
"DS15","YAK","DS15040924201508150055",40924,"R",125,6
"DS15","YAK","DS15040924201508150055",40924,"R",116,7
"DS15","YAK","DS15040924201508150055",40924,"R",129,8
"DS15","YAK","DS15040924201508150055",40924,"R",142,9
"DS15","YAK","DS15040924201508150055",40924,"R",120,10
"DS15","YAK","DS15040924201508150055",40924,"R",118,11
"DS15","YAK","DS15040924201508150055",40924,"R",134,12
"DS15","YAK","DS15040924201508150055",40924,"R",132,13
"DS15","YAK","DS15040924201508150055",40924,"R",140,14
"DS15","YAK","DS15040924201508150055",40924,"R",131,15
"DS15","YAK","DS15040924201508150055",40924,"R",133,16
"DS15","YAK","DS15040924201508150055",40924,"R",119,17
"DS15","YAK","DS15040924201508150055",40924,"R",141,18
"DS15","YAK","DS15040924201508150055",40924,"R",130,19
"DS15","YAK","DS15040924201508150055",40924,"R",121,20
"DS15","YAK","DS15040924201508150055",40924,"D",118,41
"DS15","YAK","DS15040924201508150055",40924,"D",111,42
"DS15","YAK","DS15040924201508150055",40924,"D",85,43
"DS15","YAK","DS15040924201508150055",40924,"D",96,44
"DS15","YAK","DS15040924201508150055",40924,"D",111,45
"DS15","YAK","DS15040924201508150055",40924,"D",98,46
"DS15","YAK","DS15040924201508150055",40924,"D",104,47
"DS15","YAK","DS15040924201508150055",40924,"D",106,48
"DS15","YAK","DS15040924201508150055",40924,"D",102,49
"DS15","YAK","DS15040924201508150055",40924,"D",87,50
"DS15","YAK","DS15040924201508150055",40924,"D",130,51
"DS15","YAK","DS15040924201508150055",40924,"D",114,52
"DS15","YAK","DS15040924201508150055",40924,"D",105,53
"DS15","YAK","DS15040924201508150055",40924,"D",88,54
"DS15","YAK","DS15040924201508150055",40924,"D",104,55
"DS15","YAK","DS15040924201508150055",40924,"D",97,56
"DS15","YAK","DS15040924201508150055",40924,"D",112,57
"DS15","YAK","DS15040924201508150055",40924,"D",87,58
"DS15","YAK","DS15040924201508150055",40924,"D",106,59
"DS15","YAK","DS15040924201508150055",40924,"D",113,60
"DS15","YAK","DS15040924201508150058",40924,"R",131,1
"DS15","YAK","DS15040924201508150058",40924,"R",138,2
"DS15","YAK","DS15040924201508150058",40924,"R",135,3
"DS15","YAK","DS15040924201508150058",40924,"R",143,4
"DS15","YAK","DS15040924201508150058",40924,"R",145,5
"DS15","YAK","DS15040924201508150058",40924,"R",113,6
"DS15","YAK","DS15040924201508150058",40924,"R",118,7
"DS15","YAK","DS15040924201508150058",40924,"R",131,8
"DS15","YAK","DS15040924201508150058",40924,"R",123,9
"DS15","YAK","DS15040924201508150058",40924,"R",143,10
"DS15","YAK","DS15040924201508150058",40924,"R",128,11
"DS15","YAK","DS15040924201508150058",40924,"R",128,12
"DS15","YAK","DS15040924201508150058",40924,"R",111,13
"DS15","YAK","DS15040924201508150058",40924,"R",123,14
"DS15","YAK","DS15040924201508150058",40924,"R",136,15
"DS15","YAK","DS15040924201508150058",40924,"R",145,16
"DS15","YAK","DS15040924201508150058",40924,"R",124,17
"DS15","YAK","DS15040924201508150058",40924,"R",120,18
"DS15","YAK","DS15040924201508150058",40924,"R",128,19
"DS15","YAK","DS15040924201508150058",40924,"R",118,20
"DS15","YAK","DS15040924201508150058",40924,"D",100,41
"DS15","YAK","DS15040924201508150058",40924,"D",109,42
"DS15","YAK","DS15040924201508150058",40924,"D",114,43
"DS15","YAK","DS15040924201508150058",40924,"D",90,44
"DS15","YAK","DS15040924201508150058",40924,"D",103,45
"DS15","YAK","DS15040924201508150058",40924,"D",110,46
"DS15","YAK","DS15040924201508150058",40924,"D",114,47
"DS15","YAK","DS15040924201508150058",40924,"D",126,48
"DS15","YAK","DS15040924201508150058",40924,"D",117,49
"DS15","YAK","DS15040924201508150058",40924,"D",90,50
"DS15","YAK","DS15040924201508150058",40924,"D",113,51
"DS15","YAK","DS15040924201508150058",40924,"D",89,52
"DS15","YAK","DS15040924201508150058",40924,"D",105,53
"DS15","YAK","DS15040924201508150058",40924,"D",109,54
"DS15","YAK","DS15040924201508150058",40924,"D",110,55
"DS15","YAK","DS15040924201508150058",40924,"D",90,56
"DS15","YAK","DS15040924201508150058",40924,"D",104,57
"DS15","YAK","DS15040924201508150058",40924,"D",113,58
"DS15","YAK","DS15040924201508150058",40924,"D",90,59
"DS15","YAK","DS15040924201508150058",40924,"D",102,60
"DS15","YAK","DS15040924201508150060",40924,"R",135,1
"DS15","YAK","DS15040924201508150060",40924,"R",140,2
"DS15","YAK","DS15040924201508150060",40924,"R",118,3
"DS15","YAK","DS15040924201508150060",40924,"R",142,4
"DS15","YAK","DS15040924201508150060",40924,"R",120,5
"DS15","YAK","DS15040924201508150060",40924,"R",144,6
"DS15","YAK","DS15040924201508150060",40924,"R",129,7
"DS15","YAK","DS15040924201508150060",40924,"R",132,8
"DS15","YAK","DS15040924201508150060",40924,"R",149,9
"DS15","YAK","DS15040924201508150060",40924,"R",143,10
"DS15","YAK","DS15040924201508150060",40924,"R",150,11
"DS15","YAK","DS15040924201508150060",40924,"R",129,12
"DS15","YAK","DS15040924201508150060",40924,"R",125,13
"DS15","YAK","DS15040924201508150060",40924,"R",116,14
"DS15","YAK","DS15040924201508150060",40924,"R",135,15
"DS15","YAK","DS15040924201508150060",40924,"R",140,16
"DS15","YAK","DS15040924201508150060",40924,"R",143,17
"DS15","YAK","DS15040924201508150060",40924,"R",141,18
"DS15","YAK","DS15040924201508150060",40924,"R",116,19
"DS15","YAK","DS15040924201508150060",40924,"R",137,20
"DS15","YAK","DS15040924201508150060",40924,"D",115,41
"DS15","YAK","DS15040924201508150060",40924,"D",102,42
"DS15","YAK","DS15040924201508150060",40924,"D",113,43
"DS15","YAK","DS15040924201508150060",40924,"D",103,44
"DS15","YAK","DS15040924201508150060",40924,"D",87,45
"DS15","YAK","DS15040924201508150060",40924,"D",110,46
"DS15","YAK","DS15040924201508150060",40924,"D",111,47
"DS15","YAK","DS15040924201508150060",40924,"D",99,48
"DS15","YAK","DS15040924201508150060",40924,"D",92,49
"DS15","YAK","DS15040924201508150060",40924,"D",105,50
"DS15","YAK","DS15040924201508150060",40924,"D",110,51
"DS15","YAK","DS15040924201508150060",40924,"D",91,52
"DS15","YAK","DS15040924201508150060",40924,"D",98,53
"DS15","YAK","DS15040924201508150060",40924,"D",95,54
"DS15","YAK","DS15040924201508150060",40924,"D",102,55
"DS15","YAK","DS15040924201508150060",40924,"D",120,56
"DS15","YAK","DS15040924201508150060",40924,"D",103,57
"DS15","YAK","DS15040924201508150060",40924,"D",107,58
"DS15","YAK","DS15040924201508150060",40924,"D",102,59
"DS15","YAK","DS15040924201508150060",40924,"D",94,60
"DS15","YAK","DS15040924201508150063",40924,"R",145,1
"DS15","YAK","DS15040924201508150063",40924,"R",128,2
"DS15","YAK","DS15040924201508150063",40924,"R",121,3
"DS15","YAK","DS15040924201508150063",40924,"R",131,4
"DS15","YAK","DS15040924201508150063",40924,"R",124,5
"DS15","YAK","DS15040924201508150063",40924,"R",136,6
"DS15","YAK","DS15040924201508150063",40924,"R",144,7
"DS15","YAK","DS15040924201508150063",40924,"R",114,8
"DS15","YAK","DS15040924201508150063",40924,"R",152,9
"DS15","YAK","DS15040924201508150063",40924,"R",123,10
"DS15","YAK","DS15040924201508150063",40924,"R",132,11
"DS15","YAK","DS15040924201508150063",40924,"R",112,12
"DS15","YAK","DS15040924201508150063",40924,"R",132,13
"DS15","YAK","DS15040924201508150063",40924,"R",115,14
"DS15","YAK","DS15040924201508150063",40924,"R",130,15
"DS15","YAK","DS15040924201508150063",40924,"R",119,16
"DS15","YAK","DS15040924201508150063",40924,"R",129,17
